cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank,chromosome_label,chromosome_block,within_chromosome_rank
cg08641155,1592,16,70469236.0,16.0,981,16,16,49
cg05306472,1594,16,73517129.0,16.0,982,16,16,50
cg27662674,1596,16,75589561.0,16.0,983,16,16,51
cg05933037,1599,16,81223254.0,16.0,984,16,16,52
cg07179770,1605,16,84681994.0,16.0,985,16,16,53
cg05632908,1606,16,84880339.0,16.0,986,16,16,54
cg06744117,1609,16,85496711.0,16.0,987,16,16,55
cg18238236,1611,16,86320980.0,16.0,988,16,16,56
cg24728281,1612,16,86411456.0,16.0,989,16,16,57
cg05076697,1613,16,86808826.0,16.0,990,16,16,58
cg16478012,1614,16,87425779.0,16.0,991,16,16,59
cg02474032,1615,16,87678659.0,16.0,992,16,16,60
cg07544223,1616,16,87965360.0,16.0,993,16,16,61
cg03190944,1617,16,88388231.0,16.0,994,16,16,62
cg06980586,1618,16,88473102.0,16.0,995,16,16,63
cg09058991,1619,16,88698872.0,16.0,996,16,16,64
cg00974579,1621,16,88990188.0,16.0,997,16,16,65
cg04753738,1622,16,89160056.0,16.0,998,16,16,66
cg07984980,1623,16,89898383.0,16.0,999,16,16,67
cg15295273,1624,17,132231.0,17.0,1000,17,17,1
cg22697034,1626,17,1123634.0,17.0,1001,17,17,2
cg22656126,1627,17,1637206.0,17.0,1002,17,17,3
cg04005701,1628,17,1733641.0,17.0,1003,17,17,4
cg02340576,1629,17,1933726.0,17.0,1004,17,17,5
cg03244036,1630,17,1958034.0,17.0,1005,17,17,6
cg18051461,1631,17,1958073.0,17.0,1006,17,17,7
cg06580745,1632,17,4692790.0,17.0,1007,17,17,8
cg17125699,1635,17,5972281.0,17.0,1008,17,17,9
cg05940703,1636,17,6947032.0,17.0,1009,17,17,10
cg13759852,1638,17,8056985.0,17.0,1010,17,17,11
cg24037243,1639,17,8534057.0,17.0,1011,17,17,12
cg03963689,1641,17,17739407.0,17.0,1012,17,17,13
cg06292146,1643,17,19840295.0,17.0,1013,17,17,14
cg10478435,1644,17,21280288.0,17.0,1014,17,17,15
cg07564598,1645,17,25619946.0,17.0,1015,17,17,16
cg21437722,1646,17,27083271.0,17.0,1016,17,17,17
cg06234624,1647,17,27181559.0,17.0,1017,17,17,18
cg01831904,1649,17,28903510.0,17.0,1018,17,17,19
cg08994789,1650,17,28903642.0,17.0,1019,17,17,20
cg10490745,1651,17,29876386.0,17.0,1020,17,17,21
cg07660838,1652,17,32909375.0,17.0,1021,17,17,22
cg18411103,1653,17,33700255.0,17.0,1022,17,17,23
cg06350203,1654,17,34062219.0,17.0,1023,17,17,24
cg00930890,1656,17,34948097.0,17.0,1024,17,17,25
cg26668490,1657,17,35291021.0,17.0,1025,17,17,26
cg00574563,1658,17,35299270.0,17.0,1026,17,17,27
cg27200190,1659,17,35766714.0,17.0,1027,17,17,28
cg25401140,1662,17,37558857.0,17.0,1028,17,17,29
cg04267400,1663,17,37754160.0,17.0,1029,17,17,30
cg12413918,1664,17,37855819.0,17.0,1030,17,17,31
cg12027761,1665,17,38279750.0,17.0,1031,17,17,32
cg12280065,1670,17,40687885.0,17.0,1032,17,17,33
cg07954659,1672,17,40950815.0,17.0,1033,17,17,34
cg25538602,1673,17,43299180.0,17.0,1034,17,17,35
cg17101843,1674,17,44919554.0,17.0,1035,17,17,36
cg14263884,1676,17,46048822.0,17.0,1036,17,17,37
cg21766188,1677,17,46573805.0,17.0,1037,17,17,38
cg25173971,1682,17,48796996.0,17.0,1038,17,17,39
cg11804965,1686,17,54219579.0,17.0,1039,17,17,40
cg05021798,1687,17,54670228.0,17.0,1040,17,17,41
cg13358773,1688,17,55037264.0,17.0,1041,17,17,42
cg03222323,1689,17,59534903.0,17.0,1042,17,17,43
cg03438490,1690,17,61515010.0,17.0,1043,17,17,44
cg20536841,1691,17,65027292.0,17.0,1044,17,17,45
cg01036409,1692,17,66597372.0,17.0,1045,17,17,46
cg01218494,1694,17,71160864.0,17.0,1046,17,17,47
cg06563943,1695,17,71188271.0,17.0,1047,17,17,48
cg22121495,1696,17,71420061.0,17.0,1048,17,17,49
cg01571491,1697,17,72440050.0,17.0,1049,17,17,50
cg12536809,1698,17,72852514.0,17.0,1050,17,17,51
cg27346982,1700,17,74209081.0,17.0,1051,17,17,52
cg18324467,1701,17,74237002.0,17.0,1052,17,17,53
cg23676734,1704,17,76491989.0,17.0,1053,17,17,54
cg12031740,1705,17,76936927.0,17.0,1054,17,17,55
cg17582411,1706,17,77458542.0,17.0,1055,17,17,56
cg25532627,1707,17,77997833.0,17.0,1056,17,17,57
cg23197939,1708,17,78039368.0,17.0,1057,17,17,58
cg11329058,1710,17,78549358.0,17.0,1058,17,17,59
cg03573861,1711,17,79368669.0,17.0,1059,17,17,60
cg18717167,1712,17,80266962.0,17.0,1060,17,17,61
cg02605237,1714,17,80887041.0,17.0,1061,17,17,62
cg03691418,1715,17,80962847.0,17.0,1062,17,17,63
cg15158376,1716,18,712731.0,18.0,1063,18,18,1
cg26147554,1717,18,712733.0,18.0,1064,18,18,2
cg00955482,1718,18,712737.0,18.0,1065,18,18,3
cg11773720,1719,18,905180.0,18.0,1066,18,18,4
cg05760402,1724,18,20139913.0,18.0,1067,18,18,5
cg26725274,1726,18,29265487.0,18.0,1068,18,18,6
cg16061099,1727,18,34831179.0,18.0,1069,18,18,7
cg02570531,1733,18,46479155.0,18.0,1070,18,18,8
cg24771804,1734,18,55107755.0,18.0,1071,18,18,9
cg13518992,1735,18,55109119.0,18.0,1072,18,18,10
cg23518678,1736,18,56889748.0,18.0,1073,18,18,11
cg07111678,1738,18,60987770.0,18.0,1074,18,18,12
cg22217793,1741,18,76683160.0,18.0,1075,18,18,13
cg20513080,1743,18,77215345.0,18.0,1076,18,18,14
cg13590055,1745,18,77917647.0,18.0,1077,18,18,15
cg21237861,1746,18,77918142.0,18.0,1078,18,18,16
cg23281729,1747,18,78005477.0,18.0,1079,18,18,17
cg04607160,1748,19,488565.0,19.0,1080,19,19,1
cg14740952,1749,19,489669.0,19.0,1081,19,19,2
cg08403345,1750,19,496425.0,19.0,1082,19,19,3
cg07413547,1751,19,919351.0,19.0,1083,19,19,4
cg13761375,1752,19,1065184.0,19.0,1084,19,19,5
cg24783234,1753,19,1104508.0,19.0,1085,19,19,6
cg13647706,1754,19,1567517.0,19.0,1086,19,19,7
cg23033430,1755,19,1847834.0,19.0,1087,19,19,8
cg08138366,1756,19,2217980.0,19.0,1088,19,19,9
cg22621913,1757,19,2352414.0,19.0,1089,19,19,10
cg18610079,1758,19,2430457.0,19.0,1090,19,19,11
cg23295181,1759,19,2790716.0,19.0,1091,19,19,12
cg03063057,1760,19,3110400.0,19.0,1092,19,19,13
cg19839382,1762,19,5036857.0,19.0,1093,19,19,14
cg18550517,1764,19,6821671.0,19.0,1094,19,19,15
cg02196619,1765,19,7505090.0,19.0,1095,19,19,16
cg08676534,1766,19,9731681.0,19.0,1096,19,19,17
cg19235955,1767,19,9731901.0,19.0,1097,19,19,18
cg09668689,1768,19,9785295.0,19.0,1098,19,19,19
cg10755961,1769,19,9785647.0,19.0,1099,19,19,20
cg24874111,1770,19,9785727.0,19.0,1100,19,19,21
cg14073063,1771,19,9785906.0,19.0,1101,19,19,22
cg20154743,1773,19,9786077.0,19.0,1102,19,19,23
cg06549128,1774,19,10047328.0,19.0,1103,19,19,24
cg14536784,1775,19,10542623.0,19.0,1104,19,19,25
cg16521633,1778,19,11142255.0,19.0,1105,19,19,26
cg25424659,1779,19,11450592.0,19.0,1106,19,19,27
cg24836833,1781,19,12662709.0,19.0,1107,19,19,28
cg03232342,1783,19,13828356.0,19.0,1108,19,19,29
cg25945273,1785,19,14692863.0,19.0,1109,19,19,30
cg10590400,1786,19,15530032.0,19.0,1110,19,19,31
cg05256688,1787,19,15547851.0,19.0,1111,19,19,32
cg26823353,1790,19,17379035.0,19.0,1112,19,19,33
cg01328269,1792,19,17759324.0,19.0,1113,19,19,34
cg16049699,1793,19,17800285.0,19.0,1114,19,19,35
cg11085762,1794,19,17942317.0,19.0,1115,19,19,36
cg03272225,1795,19,17957106.0,19.0,1116,19,19,37
cg08162780,1796,19,18497064.0,19.0,1117,19,19,38
cg01380346,1797,19,18557039.0,19.0,1118,19,19,39
cg09314196,1798,19,22816508.0,19.0,1119,19,19,40
cg13563193,1799,19,33072644.0,19.0,1120,19,19,41
cg07258998,1800,19,33167980.0,19.0,1121,19,19,42
cg18823272,1801,19,34111733.0,19.0,1122,19,19,43
cg23495820,1802,19,35715624.0,19.0,1123,19,19,44
cg10697843,1804,19,36236150.0,19.0,1124,19,19,45
cg02452418,1807,19,39056126.0,19.0,1125,19,19,46
cg21911861,1808,19,39832561.0,19.0,1126,19,19,47
cg22494492,1809,19,39936032.0,19.0,1127,19,19,48
cg15407819,1811,19,41062024.0,19.0,1128,19,19,49
cg06670612,1813,19,42082485.0,19.0,1129,19,19,50
cg14242928,1815,19,42811017.0,19.0,1130,19,19,51
cg08835342,1816,19,42811090.0,19.0,1131,19,19,52
cg11905651,1817,19,44008615.0,19.0,1132,19,19,53
cg17121205,1818,19,44009353.0,19.0,1133,19,19,54
cg00843105,1819,19,44645597.0,19.0,1134,19,19,55
cg05012825,1821,19,45147078.0,19.0,1135,19,19,56
cg18788725,1822,19,45512122.0,19.0,1136,19,19,57
cg16041550,1824,19,47633739.0,19.0,1137,19,19,58
cg17932394,1825,19,48866706.0,19.0,1138,19,19,59
cg11637076,1826,19,49575188.0,19.0,1139,19,19,60
cg03564727,1827,19,49577206.0,19.0,1140,19,19,61
cg10714492,1831,19,51321395.0,19.0,1141,19,19,62
cg26832639,1832,19,51457480.0,19.0,1142,19,19,63
cg01226447,1834,19,51870714.0,19.0,1143,19,19,64
cg12586262,1836,19,53606654.0,19.0,1144,19,19,65
cg03120115,1837,19,53657749.0,19.0,1145,19,19,66
cg25564733,1838,19,54043979.0,19.0,1146,19,19,67
cg03298305,1841,19,55972791.0,19.0,1147,19,19,68
cg19744614,1843,19,56321115.0,19.0,1148,19,19,69
cg09183598,1846,19,57679015.0,19.0,1149,19,19,70
cg17972708,1847,19,57874796.0,19.0,1150,19,19,71
cg10705236,1848,19,57901745.0,19.0,1151,19,19,72
cg01464707,1849,19,58153662.0,19.0,1152,19,19,73
cg18315638,1850,19,58458572.0,19.0,1153,19,19,74
cg13678479,1852,19,59093272.0,19.0,1154,19,19,75
cg03932398,1854,20,1206703.0,20.0,1155,20,20,1
cg12233487,1855,20,2517085.0,20.0,1156,20,20,2
cg07323055,1856,20,3140559.0,20.0,1157,20,20,3
cg04592353,1857,20,3209092.0,20.0,1158,20,20,4
cg11366015,1859,20,3748106.0,20.0,1159,20,20,5
cg09201264,1860,20,3748382.0,20.0,1160,20,20,6
cg11366886,1862,20,11666805.0,20.0,1161,20,20,7
cg11932837,1863,20,16553912.0,20.0,1162,20,20,8
cg09742751,1864,20,16553921.0,20.0,1163,20,20,9
cg03014957,1866,20,29956062.0,20.0,1164,20,20,10
cg22548015,1868,20,30539544.0,20.0,1165,20,20,11
cg15115510,1870,20,33872603.0,20.0,1166,20,20,12
cg20648272,1873,20,35068341.0,20.0,1167,20,20,13
cg26429905,1874,20,35917924.0,20.0,1168,20,20,14
cg04588969,1876,20,36767986.0,20.0,1169,20,20,15
cg09113613,1878,20,37101903.0,20.0,1170,20,20,16
cg03356734,1879,20,37230413.0,20.0,1171,20,20,17
cg27461254,1880,20,39135472.0,20.0,1172,20,20,18
cg23060191,1881,20,39666765.0,20.0,1173,20,20,19
cg00853742,1882,20,39990972.0,20.0,1174,20,20,20
cg22589504,1885,20,42790265.0,20.0,1175,20,20,21
cg25799864,1886,20,42875721.0,20.0,1176,20,20,22
cg17664577,1890,20,44642114.0,20.0,1177,20,20,23
cg11841529,1891,20,44746751.0,20.0,1178,20,20,24
cg19200140,1892,20,44800668.0,20.0,1179,20,20,25
cg21798815,1895,20,46414765.0,20.0,1180,20,20,26
cg01825986,1897,20,47804552.0,20.0,1181,20,20,27
cg21251385,1900,20,52277050.0,20.0,1182,20,20,28
cg13008301,1901,20,54978749.0,20.0,1183,20,20,29
cg25438683,1905,20,57428473.0,20.0,1184,20,20,30
cg00938743,1906,20,58179246.0,20.0,1185,20,20,31
cg01868762,1909,20,60581773.0,20.0,1186,20,20,32
cg17246810,1912,20,61197067.0,20.0,1187,20,20,33
cg13162609,1913,20,61288203.0,20.0,1188,20,20,34
cg09327276,1916,20,61973283.0,20.0,1189,20,20,35
cg11601519,1920,21,15451242.0,21.0,1190,21,21,1
cg13125364,1921,21,27543351.0,21.0,1191,21,21,2
cg01962969,1926,21,37442104.0,21.0,1192,21,21,3
cg27307781,1929,21,37442289.0,21.0,1193,21,21,4
cg16719517,1930,21,37442385.0,21.0,1194,21,21,5
cg00734483,1931,21,42539961.0,21.0,1195,21,21,6
cg00397324,1932,21,42798594.0,21.0,1196,21,21,7
cg22730042,1935,21,44528293.0,21.0,1197,21,21,8
cg12466405,1938,21,45402485.0,21.0,1198,21,21,9
cg12501220,1939,21,45972595.0,21.0,1199,21,21,10
cg06438815,1940,21,46292710.0,21.0,1200,21,21,11
cg23662138,1941,21,46495607.0,21.0,1201,21,21,12
cg01521449,1942,21,47855049.0,21.0,1202,21,21,13
cg14372753,1944,22,18064176.0,22.0,1203,22,22,1
cg02610425,1947,22,18483192.0,22.0,1204,22,22,2
cg14785220,1948,22,19010129.0,22.0,1205,22,22,3
cg08088989,1952,22,22874447.0,22.0,1206,22,22,4
cg09052401,1955,22,24105444.0,22.0,1207,22,22,5
cg10756887,1956,22,24105692.0,22.0,1208,22,22,6
cg05091724,1957,22,24256157.0,22.0,1209,22,22,7
cg00278028,1961,22,28196834.0,22.0,1210,22,22,8
cg03167954,1963,22,29707782.0,22.0,1211,22,22,9
cg09429583,1965,22,30987606.0,22.0,1212,22,22,10
cg01546248,1966,22,31477006.0,22.0,1213,22,22,11
cg24403968,1971,22,36877706.0,22.0,1214,22,22,12
cg25756470,1972,22,37256947.0,22.0,1215,22,22,13
cg17809471,1973,22,37882605.0,22.0,1216,22,22,14
cg14090487,1974,22,38003190.0,22.0,1217,22,22,15
cg14316339,1975,22,38520900.0,22.0,1218,22,22,16
cg23704627,1976,22,39152758.0,22.0,1219,22,22,17
cg18746774,1978,22,39352197.0,22.0,1220,22,22,18
cg20194595,1979,22,39640441.0,22.0,1221,22,22,19
cg05705094,1980,22,39930804.0,22.0,1222,22,22,20
cg00500400,1982,22,41487283.0,22.0,1223,22,22,21
cg17401067,1983,22,41840292.0,22.0,1224,22,22,22
cg08909806,1984,22,43548696.0,22.0,1225,22,22,23
cg20014942,1993,22,48977448.0,22.0,1226,22,22,24
cg22416021,1995,22,50177941.0,22.0,1227,22,22,25
cg18093120,1997,22,50523955.0,22.0,1228,22,22,26
cg24713529,1998,22,50965126.0,22.0,1229,22,22,27
cg13092901,1999,22,50965373.0,22.0,1230,22,22,28
cg10664344,2,,,,1231,unmapped,23,1
cg25678956,9,,,,1232,unmapped,23,2
cg09034971,16,,,,1233,unmapped,23,3
cg15758826,22,,,,1234,unmapped,23,4
cg05971903,26,,,,1235,unmapped,23,5
cg00432255,27,,,,1236,unmapped,23,6
cg13537679,32,,,,1237,unmapped,23,7
cg04801097,36,,,,1238,unmapped,23,8
cg07418714,38,,,,1239,unmapped,23,9
cg25951697,44,,,,1240,unmapped,23,10
cg14188831,45,,,,1241,unmapped,23,11
cg15741663,46,,,,1242,unmapped,23,12
cg07474211,61,,,,1243,unmapped,23,13
cg22066241,62,,,,1244,unmapped,23,14
cg04191437,63,,,,1245,unmapped,23,15
cg04408387,66,,,,1246,unmapped,23,16
cg14666600,69,,,,1247,unmapped,23,17
cg11853822,72,,,,1248,unmapped,23,18
cg22049114,73,,,,1249,unmapped,23,19
cg17140737,75,,,,1250,unmapped,23,20
cg15951892,80,,,,1251,unmapped,23,21
cg26228614,81,,,,1252,unmapped,23,22
cg00247530,82,,,,1253,unmapped,23,23
cg23528448,85,,,,1254,unmapped,23,24
cg03586630,88,,,,1255,unmapped,23,25
cg10650142,89,,,,1256,unmapped,23,26
cg08186021,90,,,,1257,unmapped,23,27
cg02814457,94,,,,1258,unmapped,23,28
cg12983110,96,,,,1259,unmapped,23,29
cg20707567,97,,,,1260,unmapped,23,30
cg13528603,102,,,,1261,unmapped,23,31
cg26457504,104,,,,1262,unmapped,23,32
cg09200014,105,,,,1263,unmapped,23,33
cg21840844,109,,,,1264,unmapped,23,34
cg01084368,111,,,,1265,unmapped,23,35
cg10208539,112,,,,1266,unmapped,23,36
cg21722691,119,,,,1267,unmapped,23,37
cg22499135,120,,,,1268,unmapped,23,38
cg21953332,121,,,,1269,unmapped,23,39
cg06026449,129,,,,1270,unmapped,23,40
cg03792429,131,,,,1271,unmapped,23,41
cg04492152,136,,,,1272,unmapped,23,42
cg25988912,138,,,,1273,unmapped,23,43
cg00399754,143,,,,1274,unmapped,23,44
cg03980662,148,,,,1275,unmapped,23,45
cg04227950,151,,,,1276,unmapped,23,46
cg25878822,154,,,,1277,unmapped,23,47
cg12582262,155,,,,1278,unmapped,23,48
cg06029068,156,,,,1279,unmapped,23,49
cg18372633,158,,,,1280,unmapped,23,50
cg14620343,159,,,,1281,unmapped,23,51
cg22449918,162,,,,1282,unmapped,23,52
cg10454048,163,,,,1283,unmapped,23,53
cg25736592,165,,,,1284,unmapped,23,54
cg08021679,167,,,,1285,unmapped,23,55
cg17069416,169,,,,1286,unmapped,23,56
cg03195100,175,,,,1287,unmapped,23,57
cg13033202,178,,,,1288,unmapped,23,58
cg21735063,180,,,,1289,unmapped,23,59
cg16424195,181,,,,1290,unmapped,23,60
cg04666759,184,,,,1291,unmapped,23,61
cg10458276,185,,,,1292,unmapped,23,62
cg18466312,188,,,,1293,unmapped,23,63
cg08265627,192,,,,1294,unmapped,23,64
cg10343985,193,,,,1295,unmapped,23,65
cg08117235,198,,,,1296,unmapped,23,66
cg12431599,201,,,,1297,unmapped,23,67
cg11330191,204,,,,1298,unmapped,23,68
cg11813389,209,,,,1299,unmapped,23,69
cg00072722,211,,,,1300,unmapped,23,70
cg08722290,213,,,,1301,unmapped,23,71
cg18458775,216,,,,1302,unmapped,23,72
cg27278739,218,,,,1303,unmapped,23,73
cg05045144,219,,,,1304,unmapped,23,74
cg01571981,223,,,,1305,unmapped,23,75
cg20901245,224,,,,1306,unmapped,23,76
cg05451400,225,,,,1307,unmapped,23,77
cg01051240,227,,,,1308,unmapped,23,78
cg19857501,236,,,,1309,unmapped,23,79
cg13391176,239,,,,1310,unmapped,23,80
cg25592763,241,,,,1311,unmapped,23,81
cg19897855,243,,,,1312,unmapped,23,82
cg02533491,244,,,,1313,unmapped,23,83
cg27183962,245,,,,1314,unmapped,23,84
cg17268628,246,,,,1315,unmapped,23,85
cg13963601,248,,,,1316,unmapped,23,86
cg17133105,249,,,,1317,unmapped,23,87
cg22963910,252,,,,1318,unmapped,23,88
cg12211827,254,,,,1319,unmapped,23,89
cg11604268,255,,,,1320,unmapped,23,90
cg00234944,258,,,,1321,unmapped,23,91
cg04160389,259,,,,1322,unmapped,23,92
cg12918445,262,,,,1323,unmapped,23,93
cg19099405,264,,,,1324,unmapped,23,94
cg19120943,265,,,,1325,unmapped,23,95
cg09964194,267,,,,1326,unmapped,23,96
cg25477891,268,,,,1327,unmapped,23,97
cg13404577,269,,,,1328,unmapped,23,98
cg01534464,275,,,,1329,unmapped,23,99
cg07366047,277,,,,1330,unmapped,23,100
cg16561226,278,,,,1331,unmapped,23,101
cg09462438,279,,,,1332,unmapped,23,102
cg19865873,280,,,,1333,unmapped,23,103
cg14956176,281,,,,1334,unmapped,23,104
cg15297943,282,,,,1335,unmapped,23,105
cg10911952,283,,,,1336,unmapped,23,106
cg13920856,284,,,,1337,unmapped,23,107
cg10699296,286,,,,1338,unmapped,23,108
cg23987493,288,,,,1339,unmapped,23,109
cg14650041,291,,,,1340,unmapped,23,110
cg03002271,292,,,,1341,unmapped,23,111
cg14504532,296,,,,1342,unmapped,23,112
cg15839532,297,,,,1343,unmapped,23,113
cg15441518,298,,,,1344,unmapped,23,114
cg12995897,300,,,,1345,unmapped,23,115
cg02958908,301,,,,1346,unmapped,23,116
cg06077337,303,,,,1347,unmapped,23,117
cg18017733,308,,,,1348,unmapped,23,118
cg06520290,311,,,,1349,unmapped,23,119
cg21022003,313,,,,1350,unmapped,23,120
cg08172212,317,,,,1351,unmapped,23,121
cg08077178,318,,,,1352,unmapped,23,122
cg26072390,319,,,,1353,unmapped,23,123
cg17656532,320,,,,1354,unmapped,23,124
cg18695277,323,,,,1355,unmapped,23,125
cg08712267,325,,,,1356,unmapped,23,126
cg16696513,329,,,,1357,unmapped,23,127
cg26856451,331,,,,1358,unmapped,23,128
cg12529270,335,,,,1359,unmapped,23,129
cg25929204,336,,,,1360,unmapped,23,130
cg05136981,340,,,,1361,unmapped,23,131
cg25820914,343,,,,1362,unmapped,23,132
cg19192956,345,,,,1363,unmapped,23,133
cg18363721,346,,,,1364,unmapped,23,134
cg27037929,350,,,,1365,unmapped,23,135
cg26403498,351,,,,1366,unmapped,23,136
cg14242213,352,,,,1367,unmapped,23,137
cg06072914,353,,,,1368,unmapped,23,138
cg07826424,363,,,,1369,unmapped,23,139
cg05985374,364,,,,1370,unmapped,23,140
cg10772425,365,,,,1371,unmapped,23,141
cg09642468,367,,,,1372,unmapped,23,142
cg09258990,370,,,,1373,unmapped,23,143
cg24680991,371,,,,1374,unmapped,23,144
cg14298807,372,,,,1375,unmapped,23,145
cg03170896,381,,,,1376,unmapped,23,146
cg17602210,382,,,,1377,unmapped,23,147
cg16776945,383,,,,1378,unmapped,23,148
cg14167312,384,,,,1379,unmapped,23,149
cg25081347,385,,,,1380,unmapped,23,150
cg00561831,388,,,,1381,unmapped,23,151
cg00039649,390,,,,1382,unmapped,23,152
cg27643201,391,,,,1383,unmapped,23,153
cg20807374,395,,,,1384,unmapped,23,154
cg13854555,396,,,,1385,unmapped,23,155
cg15449188,397,,,,1386,unmapped,23,156
cg21003441,398,,,,1387,unmapped,23,157
cg04498286,400,,,,1388,unmapped,23,158
cg25169492,402,,,,1389,unmapped,23,159
cg26423470,405,,,,1390,unmapped,23,160
cg08630465,406,,,,1391,unmapped,23,161
cg05631794,409,,,,1392,unmapped,23,162
cg06547910,410,,,,1393,unmapped,23,163
cg12685894,413,,,,1394,unmapped,23,164
cg17159621,417,,,,1395,unmapped,23,165
cg16328225,428,,,,1396,unmapped,23,166
cg11585288,430,,,,1397,unmapped,23,167
cg03236122,437,,,,1398,unmapped,23,168
cg10675865,441,,,,1399,unmapped,23,169
cg05057870,443,,,,1400,unmapped,23,170
cg01632238,444,,,,1401,unmapped,23,171
cg26757027,445,,,,1402,unmapped,23,172
cg10813948,448,,,,1403,unmapped,23,173
cg02002005,451,,,,1404,unmapped,23,174
cg15621916,454,,,,1405,unmapped,23,175
cg24555805,455,,,,1406,unmapped,23,176
cg08777158,456,,,,1407,unmapped,23,177
cg18853669,458,,,,1408,unmapped,23,178
cg18959327,460,,,,1409,unmapped,23,179
cg24160354,461,,,,1410,unmapped,23,180
cg26953669,465,,,,1411,unmapped,23,181
cg10462576,467,,,,1412,unmapped,23,182
cg17280671,468,,,,1413,unmapped,23,183
cg04066968,470,,,,1414,unmapped,23,184
cg09817455,471,,,,1415,unmapped,23,185
cg23856452,474,,,,1416,unmapped,23,186
cg25445555,475,,,,1417,unmapped,23,187
cg11385067,476,,,,1418,unmapped,23,188
cg06571982,478,,,,1419,unmapped,23,189
cg27601131,481,,,,1420,unmapped,23,190
cg09841649,482,,,,1421,unmapped,23,191
cg10794981,483,,,,1422,unmapped,23,192
cg20079523,484,,,,1423,unmapped,23,193
cg18608157,488,,,,1424,unmapped,23,194
cg14849022,493,,,,1425,unmapped,23,195
cg24926041,494,,,,1426,unmapped,23,196
cg04291190,497,,,,1427,unmapped,23,197
cg05554956,502,,,,1428,unmapped,23,198
cg10452448,506,,,,1429,unmapped,23,199
cg10309005,507,,,,1430,unmapped,23,200
cg23815988,523,,,,1431,unmapped,23,201
cg16259985,529,,,,1432,unmapped,23,202
cg26509530,530,,,,1433,unmapped,23,203
cg22988572,533,,,,1434,unmapped,23,204
cg08163246,535,,,,1435,unmapped,23,205
cg19139858,536,,,,1436,unmapped,23,206
cg19330204,537,,,,1437,unmapped,23,207
cg07829225,544,,,,1438,unmapped,23,208
cg23018481,547,,,,1439,unmapped,23,209
cg17174546,548,,,,1440,unmapped,23,210
cg22152616,550,,,,1441,unmapped,23,211
cg16831491,551,,,,1442,unmapped,23,212
cg13093129,552,,,,1443,unmapped,23,213
cg11604110,553,,,,1444,unmapped,23,214
cg03166253,554,,,,1445,unmapped,23,215
cg15034065,555,,,,1446,unmapped,23,216
cg09605533,558,,,,1447,unmapped,23,217
cg17158445,562,,,,1448,unmapped,23,218
cg14307944,563,,,,1449,unmapped,23,219
cg03073264,565,,,,1450,unmapped,23,220
cg03903701,566,,,,1451,unmapped,23,221
cg01368669,568,,,,1452,unmapped,23,222
cg21422923,569,,,,1453,unmapped,23,223
cg04420336,570,,,,1454,unmapped,23,224
cg22818506,572,,,,1455,unmapped,23,225
cg20799941,573,,,,1456,unmapped,23,226
cg06151559,575,,,,1457,unmapped,23,227
cg02051583,576,,,,1458,unmapped,23,228
cg07928938,580,,,,1459,unmapped,23,229
cg14621978,581,,,,1460,unmapped,23,230
cg13764763,582,,,,1461,unmapped,23,231
cg18059362,583,,,,1462,unmapped,23,232
cg25004725,585,,,,1463,unmapped,23,233
cg24934858,586,,,,1464,unmapped,23,234
cg09832582,588,,,,1465,unmapped,23,235
cg01540844,589,,,,1466,unmapped,23,236
cg07633256,590,,,,1467,unmapped,23,237
cg22509636,592,,,,1468,unmapped,23,238
cg08025156,593,,,,1469,unmapped,23,239
cg03489221,596,,,,1470,unmapped,23,240
cg18309343,597,,,,1471,unmapped,23,241
cg20260921,603,,,,1472,unmapped,23,242
cg13930727,604,,,,1473,unmapped,23,243
cg05753089,613,,,,1474,unmapped,23,244
cg24439049,616,,,,1475,unmapped,23,245
cg27488126,617,,,,1476,unmapped,23,246
cg06390459,618,,,,1477,unmapped,23,247
cg04497719,619,,,,1478,unmapped,23,248
cg06528862,621,,,,1479,unmapped,23,249
cg16027420,622,,,,1480,unmapped,23,250
cg02079903,623,,,,1481,unmapped,23,251
cg20492262,624,,,,1482,unmapped,23,252
cg01592949,625,,,,1483,unmapped,23,253
cg17099484,626,,,,1484,unmapped,23,254
cg17879791,628,,,,1485,unmapped,23,255
cg18253058,629,,,,1486,unmapped,23,256
cg25705309,637,,,,1487,unmapped,23,257
cg18730733,642,,,,1488,unmapped,23,258
cg12787226,650,,,,1489,unmapped,23,259
cg12962429,658,,,,1490,unmapped,23,260
cg17037674,664,,,,1491,unmapped,23,261
cg12245904,665,,,,1492,unmapped,23,262
cg08344803,668,,,,1493,unmapped,23,263
cg04760071,669,,,,1494,unmapped,23,264
cg13980232,671,,,,1495,unmapped,23,265
cg06784165,673,,,,1496,unmapped,23,266
cg14313178,674,,,,1497,unmapped,23,267
cg18980063,675,,,,1498,unmapped,23,268
cg03225671,681,,,,1499,unmapped,23,269
cg02009260,683,,,,1500,unmapped,23,270
cg05143088,685,,,,1501,unmapped,23,271
cg03641064,686,,,,1502,unmapped,23,272
cg05747115,688,,,,1503,unmapped,23,273
cg14381335,690,,,,1504,unmapped,23,274
cg16202336,694,,,,1505,unmapped,23,275
cg20366327,695,,,,1506,unmapped,23,276
cg21837663,702,,,,1507,unmapped,23,277
cg15018838,704,,,,1508,unmapped,23,278
cg10842801,707,,,,1509,unmapped,23,279
cg14854431,710,,,,1510,unmapped,23,280
cg14964245,711,,,,1511,unmapped,23,281
