cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank
cg16807241,1964,22,20851062.0,22.0,1232
cg22666875,1967,22,24348640.0,22.0,1233
cg20007245,1968,22,24372913.0,22.0,1234
cg05380919,1969,22,24376252.0,22.0,1235
cg01238044,1970,22,24384105.0,22.0,1236
cg01957799,1971,22,24384135.0,22.0,1237
cg01744396,1972,22,24384245.0,22.0,1238
cg10546252,1973,22,24384294.0,22.0,1239
cg20064778,1974,22,24384315.0,22.0,1240
cg24238852,1975,22,24384340.0,22.0,1241
cg01500431,1977,22,24388327.0,22.0,1242
cg01746044,1983,22,30234775.0,22.0,1243
cg26063087,1984,22,35695661.0,22.0,1244
cg01100330,1988,22,39639518.0,22.0,1245
cg10276465,1989,22,42470494.0,22.0,1246
cg01529207,1990,22,42485811.0,22.0,1247
cg18869709,1991,22,43342938.0,22.0,1248
cg04839422,1992,22,44287876.0,22.0,1249
cg10888337,1993,22,46366859.0,22.0,1250
cg00608467,1994,22,46546191.0,22.0,1251
cg16981421,1998,22,50529071.0,22.0,1252
cg00034755,1999,22,50918361.0,22.0,1253
cg27009105,0,,,,1254
cg27435026,20,,,,1255
cg23171908,23,,,,1256
cg11915364,25,,,,1257
cg15740693,27,,,,1258
cg26577683,30,,,,1259
cg07397757,36,,,,1260
cg22956887,37,,,,1261
cg13853877,41,,,,1262
cg25951697,46,,,,1263
cg14188831,47,,,,1264
cg03257180,48,,,,1265
cg21323039,52,,,,1266
cg24821709,53,,,,1267
cg12283656,58,,,,1268
cg12871964,60,,,,1269
cg24813313,61,,,,1270
cg17978013,65,,,,1271
cg27628414,66,,,,1272
cg23065788,69,,,,1273
cg13834343,70,,,,1274
cg06051201,71,,,,1275
cg14297579,73,,,,1276
cg04364271,74,,,,1277
cg16204198,76,,,,1278
cg07489891,78,,,,1279
cg22496173,80,,,,1280
cg13452062,86,,,,1281
cg14801403,87,,,,1282
cg04792395,88,,,,1283
cg26755729,91,,,,1284
cg07717317,95,,,,1285
cg20634476,96,,,,1286
cg06828260,98,,,,1287
cg21371986,101,,,,1288
cg01849514,102,,,,1289
cg05918124,104,,,,1290
cg25692530,105,,,,1291
cg14981978,106,,,,1292
cg14756463,107,,,,1293
cg19288389,109,,,,1294
cg13938497,110,,,,1295
cg07959977,112,,,,1296
cg13712171,113,,,,1297
cg01930991,114,,,,1298
cg17251401,119,,,,1299
cg08155129,123,,,,1300
cg22100363,133,,,,1301
cg21535470,135,,,,1302
cg05753482,136,,,,1303
cg25470966,137,,,,1304
cg03923117,141,,,,1305
cg25542336,144,,,,1306
cg21672435,146,,,,1307
cg04056665,147,,,,1308
cg09357881,151,,,,1309
cg07140337,157,,,,1310
cg20449587,163,,,,1311
cg02805410,169,,,,1312
cg00692338,171,,,,1313
cg15131710,172,,,,1314
cg18534458,173,,,,1315
cg00488012,174,,,,1316
cg01437356,177,,,,1317
cg00133116,178,,,,1318
cg20471025,181,,,,1319
cg15677797,184,,,,1320
cg26941949,185,,,,1321
cg08128683,186,,,,1322
cg13922241,188,,,,1323
cg12031741,190,,,,1324
cg15802135,191,,,,1325
cg18458775,195,,,,1326
cg04682077,198,,,,1327
cg03362174,201,,,,1328
cg25274833,203,,,,1329
cg25532922,208,,,,1330
cg06000491,210,,,,1331
cg26157145,211,,,,1332
cg23473493,214,,,,1333
cg23298300,222,,,,1334
cg08685562,223,,,,1335
cg18490567,226,,,,1336
cg01961410,234,,,,1337
cg17256334,235,,,,1338
cg15654551,241,,,,1339
cg02704963,242,,,,1340
cg04367512,244,,,,1341
cg11201567,246,,,,1342
cg12099356,247,,,,1343
cg08467793,250,,,,1344
cg00198066,252,,,,1345
cg05166079,253,,,,1346
cg12929784,254,,,,1347
cg16372630,255,,,,1348
cg27565363,256,,,,1349
cg10699296,258,,,,1350
cg18956199,259,,,,1351
cg00055595,261,,,,1352
cg25596575,263,,,,1353
cg24091001,264,,,,1354
cg04523891,272,,,,1355
cg22660775,276,,,,1356
cg17841227,280,,,,1357
cg17965945,282,,,,1358
cg02344276,284,,,,1359
cg25683024,286,,,,1360
cg24434952,294,,,,1361
cg19564050,296,,,,1362
cg10683875,297,,,,1363
cg09227466,298,,,,1364
cg26335873,300,,,,1365
cg00682037,301,,,,1366
cg09633301,309,,,,1367
cg06653258,310,,,,1368
cg27624990,315,,,,1369
cg01286499,318,,,,1370
cg19001357,319,,,,1371
cg22110662,326,,,,1372
cg17107014,336,,,,1373
cg13780249,342,,,,1374
cg05824275,344,,,,1375
cg27526043,345,,,,1376
cg15423991,346,,,,1377
cg05216833,347,,,,1378
cg01568402,349,,,,1379
cg02184183,351,,,,1380
cg21055985,353,,,,1381
cg23202225,358,,,,1382
cg01004200,363,,,,1383
cg12302557,365,,,,1384
cg25550461,366,,,,1385
cg21511969,367,,,,1386
cg20488131,375,,,,1387
cg21028251,376,,,,1388
cg01280283,377,,,,1389
cg08630465,381,,,,1390
cg25606234,382,,,,1391
cg00705638,383,,,,1392
cg02591428,387,,,,1393
cg00530671,388,,,,1394
cg26050892,389,,,,1395
cg23920494,394,,,,1396
cg24655016,396,,,,1397
cg23707559,397,,,,1398
cg05126860,399,,,,1399
cg08983650,402,,,,1400
cg15038303,405,,,,1401
cg15991434,413,,,,1402
cg06264320,415,,,,1403
cg06024287,426,,,,1404
cg27258208,434,,,,1405
cg27161115,437,,,,1406
cg05502442,438,,,,1407
cg16555304,439,,,,1408
cg05548903,441,,,,1409
cg20796651,442,,,,1410
cg04031201,444,,,,1411
cg23453322,446,,,,1412
cg20336757,447,,,,1413
cg06288054,450,,,,1414
cg18637843,452,,,,1415
cg25268437,453,,,,1416
cg05740608,457,,,,1417
cg14696467,459,,,,1418
cg25379588,461,,,,1419
cg09753900,466,,,,1420
cg23920442,481,,,,1421
cg05392540,485,,,,1422
cg17504065,494,,,,1423
cg03955497,502,,,,1424
cg20007063,506,,,,1425
cg18310072,508,,,,1426
cg14494108,512,,,,1427
cg14972477,513,,,,1428
cg17260712,515,,,,1429
cg02416801,516,,,,1430
cg01655210,517,,,,1431
cg22672453,518,,,,1432
cg25298959,521,,,,1433
cg06503415,523,,,,1434
cg19330204,525,,,,1435
cg13627691,526,,,,1436
cg19805434,529,,,,1437
cg05335423,530,,,,1438
cg08637322,531,,,,1439
cg21708817,536,,,,1440
cg12762851,537,,,,1441
cg19844287,538,,,,1442
cg06205611,540,,,,1443
cg07355593,542,,,,1444
cg24354105,543,,,,1445
cg26642669,544,,,,1446
cg22977618,545,,,,1447
cg07830403,547,,,,1448
cg00262850,548,,,,1449
cg09613833,549,,,,1450
cg02532751,550,,,,1451
cg16948367,553,,,,1452
cg06892714,554,,,,1453
cg03624563,555,,,,1454
cg01564232,556,,,,1455
cg14003883,557,,,,1456
cg10054878,564,,,,1457
cg05735139,567,,,,1458
cg25453800,569,,,,1459
cg13802419,570,,,,1460
cg15865714,571,,,,1461
cg11998449,573,,,,1462
cg01308736,577,,,,1463
cg16877957,580,,,,1464
cg09207053,586,,,,1465
cg20299485,588,,,,1466
cg09676944,589,,,,1467
cg03192273,590,,,,1468
cg11102724,591,,,,1469
cg11270644,592,,,,1470
cg21702441,594,,,,1471
cg22636811,596,,,,1472
cg08055971,604,,,,1473
cg23217383,607,,,,1474
cg19267092,612,,,,1475
cg20427449,616,,,,1476
cg04481635,619,,,,1477
cg02247378,624,,,,1478
cg04086778,626,,,,1479
cg06506352,630,,,,1480
cg06064379,633,,,,1481
cg07272015,636,,,,1482
cg11173615,637,,,,1483
cg12500750,638,,,,1484
cg08846579,640,,,,1485
cg22287461,641,,,,1486
cg00422068,642,,,,1487
cg05935576,644,,,,1488
cg27338525,646,,,,1489
cg02928663,647,,,,1490
cg26904005,659,,,,1491
cg08091743,668,,,,1492
cg00699601,676,,,,1493
cg11214115,684,,,,1494
cg25907322,686,,,,1495
cg13694785,693,,,,1496
cg00014991,695,,,,1497
cg20503336,699,,,,1498
cg14391978,700,,,,1499
cg16571722,701,,,,1500
cg01690073,703,,,,1501
cg10895482,713,,,,1502
cg23604543,716,,,,1503
cg25195373,720,,,,1504
cg16789867,721,,,,1505
cg25127451,723,,,,1506
cg18941851,725,,,,1507
cg14041438,726,,,,1508
cg12229459,727,,,,1509
cg11111991,728,,,,1510
cg08148659,730,,,,1511
cg21822514,731,,,,1512
cg01145604,733,,,,1513
cg24699026,736,,,,1514
cg19333433,737,,,,1515
cg23214491,739,,,,1516
cg24970955,740,,,,1517
cg10780418,742,,,,1518
cg10033267,748,,,,1519
cg15786238,756,,,,1520
cg27625637,758,,,,1521
cg02291032,768,,,,1522
cg22874789,769,,,,1523
cg10465858,770,,,,1524
cg04867226,772,,,,1525
cg06208121,775,,,,1526
cg01468161,776,,,,1527
cg18338518,778,,,,1528
cg21890648,786,,,,1529
cg25547072,789,,,,1530
cg16232391,790,,,,1531
cg02994918,791,,,,1532
cg04212812,792,,,,1533
cg02964211,796,,,,1534
cg26101722,797,,,,1535
cg17473364,798,,,,1536
cg09865216,804,,,,1537
cg12685253,805,,,,1538
cg23661451,808,,,,1539
cg17846504,810,,,,1540
cg16274784,813,,,,1541
cg04039547,814,,,,1542
cg14229729,820,,,,1543
cg26179807,825,,,,1544
cg14187696,827,,,,1545
cg05915202,829,,,,1546
cg12166738,830,,,,1547
cg13689959,832,,,,1548
cg05298563,841,,,,1549
cg05201040,845,,,,1550
cg07850156,847,,,,1551
cg11091623,848,,,,1552
cg16805864,850,,,,1553
cg04845566,853,,,,1554
cg16818257,855,,,,1555
cg16847766,856,,,,1556
cg22343048,859,,,,1557
cg03424860,869,,,,1558
cg18624032,879,,,,1559
cg04138735,880,,,,1560
cg01772908,884,,,,1561
cg24637276,889,,,,1562
cg10958399,892,,,,1563
cg14938560,893,,,,1564
cg22364803,894,,,,1565
cg21615780,897,,,,1566
cg16913360,899,,,,1567
cg12453552,900,,,,1568
cg13558764,903,,,,1569
cg20899978,907,,,,1570
cg08446032,909,,,,1571
cg07814260,910,,,,1572
cg14935995,911,,,,1573
cg11716789,912,,,,1574
cg06838052,913,,,,1575
cg00678354,914,,,,1576
cg13861926,920,,,,1577
cg18643945,922,,,,1578
cg25429286,923,,,,1579
cg08793540,926,,,,1580
cg01751027,929,,,,1581
cg18903946,930,,,,1582
cg26443106,934,,,,1583
cg03364813,936,,,,1584
cg01347879,940,,,,1585
cg27336113,941,,,,1586
cg01075761,942,,,,1587
cg15738394,943,,,,1588
cg18873141,950,,,,1589
cg20597540,954,,,,1590
cg14141451,957,,,,1591
cg09649046,962,,,,1592
cg06382090,964,,,,1593
cg14019393,967,,,,1594
cg04478861,968,,,,1595
cg00088747,969,,,,1596
cg21724662,970,,,,1597
cg04391612,971,,,,1598
cg26485890,972,,,,1599
cg10019593,974,,,,1600
cg06955353,975,,,,1601
cg13109095,976,,,,1602
cg17068812,977,,,,1603
cg08245575,978,,,,1604
cg07914267,984,,,,1605
cg12736003,985,,,,1606
cg15194998,988,,,,1607
cg16554882,989,,,,1608
cg05856099,990,,,,1609
cg21901859,991,,,,1610
cg22613296,994,,,,1611
cg00881945,995,,,,1612
cg05916357,997,,,,1613
cg04850714,1001,,,,1614
cg22434220,1002,,,,1615
cg02378763,1003,,,,1616
cg06450956,1004,,,,1617
cg09935124,1008,,,,1618
cg16842039,1011,,,,1619
cg09206169,1012,,,,1620
cg24798854,1013,,,,1621
cg16187328,1016,,,,1622
cg06254513,1023,,,,1623
cg10745532,1024,,,,1624
cg25358949,1027,,,,1625
cg27349434,1029,,,,1626
cg21322043,1030,,,,1627
cg25253080,1032,,,,1628
cg01283398,1035,,,,1629
cg26213851,1037,,,,1630
cg10439678,1041,,,,1631
cg05376034,1042,,,,1632
cg12653707,1043,,,,1633
cg06997771,1050,,,,1634
cg05533932,1051,,,,1635
cg26919254,1054,,,,1636
cg21003497,1068,,,,1637
cg15503544,1070,,,,1638
cg13174001,1073,,,,1639
cg07204602,1074,,,,1640
cg07988039,1075,,,,1641
cg19503359,1076,,,,1642
cg11551901,1078,,,,1643
cg05533905,1079,,,,1644
cg00380247,1081,,,,1645
cg01697022,1082,,,,1646
cg03860236,1088,,,,1647
cg23788374,1089,,,,1648
cg26081710,1090,,,,1649
cg02813550,1091,,,,1650
cg21058451,1092,,,,1651
cg10690481,1095,,,,1652
cg09557726,1098,,,,1653
cg12265916,1103,,,,1654
cg17434842,1104,,,,1655
cg20088005,1107,,,,1656
cg00530093,1108,,,,1657
cg14620948,1114,,,,1658
cg02000926,1116,,,,1659
cg06941527,1117,,,,1660
cg16825906,1128,,,,1661
cg27072332,1135,,,,1662
cg26263166,1136,,,,1663
cg00364778,1148,,,,1664
cg26847010,1149,,,,1665
cg21426052,1151,,,,1666
cg10932167,1154,,,,1667
cg02914164,1159,,,,1668
cg07033494,1160,,,,1669
cg05341234,1165,,,,1670
cg07398106,1168,,,,1671
cg27500144,1169,,,,1672
cg07263446,1171,,,,1673
cg01729197,1173,,,,1674
cg04074894,1174,,,,1675
cg13223726,1175,,,,1676
cg03870002,1176,,,,1677
cg17063544,1178,,,,1678
cg03708544,1179,,,,1679
cg00823688,1182,,,,1680
cg00148608,1186,,,,1681
cg04266393,1187,,,,1682
cg20249500,1188,,,,1683
cg22046628,1189,,,,1684
cg01229793,1190,,,,1685
cg13938107,1196,,,,1686
cg20498790,1199,,,,1687
cg11595218,1201,,,,1688
cg10570675,1206,,,,1689
cg16550198,1211,,,,1690
cg16743318,1212,,,,1691
cg03834478,1215,,,,1692
cg14701795,1221,,,,1693
cg25754015,1222,,,,1694
cg03706479,1223,,,,1695
cg23923340,1224,,,,1696
cg00100844,1227,,,,1697
cg05535785,1231,,,,1698
cg17837528,1232,,,,1699
cg22090055,1233,,,,1700
cg00429476,1235,,,,1701
cg17080216,1236,,,,1702
cg22561966,1237,,,,1703
cg02967486,1240,,,,1704
cg26167186,1243,,,,1705
cg14940505,1247,,,,1706
cg08308942,1250,,,,1707
cg24466836,1251,,,,1708
cg18396585,1252,,,,1709
cg06095406,1260,,,,1710
cg15559076,1261,,,,1711
cg05476733,1262,,,,1712
cg21770200,1264,,,,1713
cg14855342,1267,,,,1714
cg06542609,1268,,,,1715
cg07184032,1271,,,,1716
cg26931655,1273,,,,1717
cg07916784,1274,,,,1718
cg16390418,1275,,,,1719
cg23554150,1276,,,,1720
cg27232240,1279,,,,1721
cg07324869,1280,,,,1722
cg03308012,1281,,,,1723
cg21652108,1283,,,,1724
cg07704374,1285,,,,1725
cg23916522,1287,,,,1726
cg05554171,1289,,,,1727
cg19708747,1292,,,,1728
cg24404118,1294,,,,1729
cg16276053,1295,,,,1730
cg10737401,1298,,,,1731
cg23341351,1304,,,,1732
cg06556439,1305,,,,1733
cg00501189,1307,,,,1734
cg01468539,1309,,,,1735
cg08447262,1313,,,,1736
cg16242775,1317,,,,1737
cg07127401,1326,,,,1738
cg10948751,1327,,,,1739
cg20199165,1328,,,,1740
cg02229490,1329,,,,1741
cg00814110,1333,,,,1742
cg11313694,1334,,,,1743
cg15299969,1335,,,,1744
cg02183364,1341,,,,1745
cg04801236,1343,,,,1746
cg24150245,1345,,,,1747
cg25370859,1346,,,,1748
cg24389111,1349,,,,1749
cg22197898,1351,,,,1750
cg06999195,1352,,,,1751
cg11769528,1355,,,,1752
cg20395744,1357,,,,1753
cg24389739,1358,,,,1754
cg07247150,1360,,,,1755
cg11738669,1361,,,,1756
cg01988523,1362,,,,1757
cg12193997,1363,,,,1758
cg09552189,1364,,,,1759
cg00048066,1366,,,,1760
cg17120358,1367,,,,1761
cg20337110,1368,,,,1762
cg08256017,1369,,,,1763
cg14220034,1370,,,,1764
cg18845131,1372,,,,1765
cg24172054,1374,,,,1766
cg01483184,1376,,,,1767
cg18923655,1378,,,,1768
cg08395560,1382,,,,1769
cg17078130,1386,,,,1770
cg26044542,1387,,,,1771
cg19342952,1388,,,,1772
cg18288691,1392,,,,1773
cg18020869,1393,,,,1774
cg08587904,1397,,,,1775
cg07030835,1398,,,,1776
cg19104068,1401,,,,1777
cg25738313,1402,,,,1778
cg24592389,1408,,,,1779
cg04955641,1410,,,,1780
cg04348677,1411,,,,1781
cg15551993,1414,,,,1782
cg10389399,1415,,,,1783
cg12286646,1422,,,,1784
cg05703258,1431,,,,1785
cg27207358,1434,,,,1786
cg22424909,1436,,,,1787
cg12882503,1437,,,,1788
cg22202600,1450,,,,1789
cg23332330,1451,,,,1790
cg01918128,1460,,,,1791
cg26251192,1461,,,,1792
cg07103235,1462,,,,1793
cg26025596,1463,,,,1794
cg12508994,1465,,,,1795
cg03712506,1467,,,,1796
cg13256819,1468,,,,1797
cg02573238,1469,,,,1798
cg19701560,1471,,,,1799
cg09248282,1472,,,,1800
cg10166148,1475,,,,1801
cg11054527,1479,,,,1802
cg00329022,1481,,,,1803
cg17806522,1483,,,,1804
cg18615537,1484,,,,1805
cg03094559,1487,,,,1806
cg15766207,1489,,,,1807
cg09139353,1490,,,,1808
cg25792507,1491,,,,1809
cg19702085,1494,,,,1810
cg24010371,1495,,,,1811
cg05080764,1498,,,,1812
cg27179935,1499,,,,1813
cg20871528,1500,,,,1814
cg02617107,1501,,,,1815
cg17586538,1508,,,,1816
cg08349938,1516,,,,1817
cg15277473,1520,,,,1818
cg26426147,1523,,,,1819
cg03836261,1525,,,,1820
cg11384517,1526,,,,1821
cg19874685,1527,,,,1822
cg14310021,1528,,,,1823
cg07696022,1533,,,,1824
cg05733633,1543,,,,1825
cg12953771,1546,,,,1826
cg26156058,1548,,,,1827
cg25619350,1550,,,,1828
cg27225154,1551,,,,1829
cg21965065,1552,,,,1830
cg18248065,1559,,,,1831
cg14744841,1563,,,,1832
cg24638462,1564,,,,1833
cg16465598,1573,,,,1834
cg17588805,1578,,,,1835
cg02866343,1580,,,,1836
cg00595754,1582,,,,1837
cg12349679,1583,,,,1838
cg05194847,1586,,,,1839
cg15220216,1589,,,,1840
cg24523635,1591,,,,1841
cg15656971,1593,,,,1842
cg06890619,1598,,,,1843
cg13624095,1605,,,,1844
cg21904271,1606,,,,1845
cg19524131,1607,,,,1846
cg00287699,1613,,,,1847
cg23516372,1615,,,,1848
cg19649366,1619,,,,1849
cg18682087,1624,,,,1850
cg23274883,1627,,,,1851
cg15715619,1628,,,,1852
cg04615913,1632,,,,1853
cg02502403,1635,,,,1854
cg08358991,1636,,,,1855
cg19516385,1637,,,,1856
cg05556931,1638,,,,1857
cg10292801,1639,,,,1858
cg09878536,1642,,,,1859
cg17866378,1643,,,,1860
cg22431329,1649,,,,1861
cg24046935,1651,,,,1862
cg12571007,1655,,,,1863
cg15154199,1664,,,,1864
cg17042037,1665,,,,1865
cg11623677,1668,,,,1866
cg12249291,1669,,,,1867
cg09141610,1670,,,,1868
cg26402811,1671,,,,1869
cg12363133,1676,,,,1870
cg05306860,1678,,,,1871
cg00890002,1684,,,,1872
cg22127007,1686,,,,1873
cg23351597,1688,,,,1874
cg14388433,1689,,,,1875
cg01051195,1690,,,,1876
cg10653060,1700,,,,1877
cg02159926,1704,,,,1878
cg12900972,1705,,,,1879
cg03953989,1717,,,,1880
cg15009037,1718,,,,1881
cg09624120,1719,,,,1882
cg26674054,1720,,,,1883
cg13552155,1721,,,,1884
cg06476699,1722,,,,1885
cg09519968,1724,,,,1886
cg08193925,1727,,,,1887
cg02093229,1731,,,,1888
cg01045969,1735,,,,1889
cg11094839,1746,,,,1890
cg12313515,1748,,,,1891
cg03141489,1749,,,,1892
cg04651607,1752,,,,1893
cg21534330,1756,,,,1894
cg11313136,1761,,,,1895
cg07252495,1763,,,,1896
cg20983625,1764,,,,1897
cg19019761,1765,,,,1898
cg15046081,1768,,,,1899
cg22277092,1770,,,,1900
cg04806653,1772,,,,1901
cg09496544,1773,,,,1902
cg17746281,1774,,,,1903
cg09501074,1775,,,,1904
cg00836227,1777,,,,1905
cg08443426,1778,,,,1906
cg24561363,1779,,,,1907
cg06146377,1780,,,,1908
cg12478545,1782,,,,1909
cg05642371,1784,,,,1910
cg24274653,1786,,,,1911
cg10476712,1798,,,,1912
cg15916541,1799,,,,1913
cg12704357,1801,,,,1914
cg03673558,1802,,,,1915
cg13287266,1803,,,,1916
cg15859790,1805,,,,1917
cg13456164,1806,,,,1918
cg21370045,1807,,,,1919
cg00639633,1809,,,,1920
cg06069504,1810,,,,1921
cg15389142,1819,,,,1922
cg25181013,1820,,,,1923
cg06382042,1821,,,,1924
cg12762469,1826,,,,1925
cg07352620,1828,,,,1926
cg12921805,1830,,,,1927
cg03983506,1831,,,,1928
cg18843803,1833,,,,1929
cg11976819,1839,,,,1930
cg07350105,1843,,,,1931
cg23822063,1844,,,,1932
cg12892190,1846,,,,1933
cg24592431,1848,,,,1934
cg01659133,1852,,,,1935
cg16477760,1854,,,,1936
cg11395180,1857,,,,1937
cg17232777,1858,,,,1938
cg08915429,1864,,,,1939
cg01317388,1866,,,,1940
cg21549279,1869,,,,1941
cg00686803,1871,,,,1942
cg11352754,1877,,,,1943
cg05677885,1878,,,,1944
cg20846962,1881,,,,1945
cg24870627,1885,,,,1946
cg04165384,1886,,,,1947
cg20911695,1888,,,,1948
cg08597450,1890,,,,1949
cg21166376,1891,,,,1950
cg14500211,1894,,,,1951
cg09062982,1898,,,,1952
cg16373938,1899,,,,1953
cg24408488,1901,,,,1954
cg10700232,1902,,,,1955
cg07629127,1904,,,,1956
cg18777747,1906,,,,1957
cg15403390,1907,,,,1958
cg04354368,1908,,,,1959
cg04064956,1909,,,,1960
cg06198928,1910,,,,1961
cg21316598,1912,,,,1962
cg17918288,1914,,,,1963
cg05879598,1919,,,,1964
cg24486583,1920,,,,1965
cg21159959,1922,,,,1966
cg03171937,1923,,,,1967
cg13571091,1927,,,,1968
cg26998460,1928,,,,1969
cg03684356,1930,,,,1970
cg09255825,1932,,,,1971
cg16811248,1933,,,,1972
cg10923088,1934,,,,1973
cg13459349,1937,,,,1974
cg25040972,1941,,,,1975
cg11183602,1942,,,,1976
cg18513792,1943,,,,1977
cg03564045,1945,,,,1978
cg26030741,1946,,,,1979
cg13155430,1949,,,,1980
cg04399598,1952,,,,1981
cg03650179,1956,,,,1982
cg09398816,1957,,,,1983
cg17417926,1959,,,,1984
cg03766946,1960,,,,1985
cg09598057,1965,,,,1986
cg03838062,1966,,,,1987
cg26946806,1976,,,,1988
cg25580335,1978,,,,1989
cg06516974,1979,,,,1990
cg11114390,1980,,,,1991
cg22581874,1981,,,,1992
cg15097529,1982,,,,1993
cg14401451,1985,,,,1994
cg18475252,1986,,,,1995
cg02750046,1987,,,,1996
cg11969952,1995,,,,1997
cg13256545,1996,,,,1998
cg07570887,1997,,,,1999
