cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank,chromosome_label,chromosome_block,within_chromosome_rank
cg00935108,1560,16,129562.0,16.0,982,16,16,1
cg10184845,1561,16,351867.0,16.0,983,16,16,2
cg01721754,1562,16,616935.0,16.0,984,16,16,3
cg01756899,1565,16,1070137.0,16.0,985,16,16,4
cg10148755,1566,16,1187889.0,16.0,986,16,16,5
cg09864325,1567,16,1193803.0,16.0,987,16,16,6
cg16454495,1568,16,1199966.0,16.0,988,16,16,7
cg00840270,1569,16,1231464.0,16.0,989,16,16,8
cg27107150,1570,16,1272275.0,16.0,990,16,16,9
cg10444556,1571,16,1663301.0,16.0,991,16,16,10
cg05617452,1572,16,1877333.0,16.0,992,16,16,11
cg04725426,1574,16,2131752.0,16.0,993,16,16,12
cg03438079,1575,16,2205188.0,16.0,994,16,16,13
cg00491180,1576,16,2892604.0,16.0,995,16,16,14
cg07751214,1577,16,3563741.0,16.0,996,16,16,15
cg04383436,1579,16,4659207.0,16.0,997,16,16,16
cg13516796,1581,16,5122251.0,16.0,998,16,16,17
cg00930515,1584,16,13646432.0,16.0,999,16,16,18
cg23635060,1585,16,14379351.0,16.0,1000,16,16,19
cg00355784,1587,16,15712868.0,16.0,1001,16,16,20
cg07734293,1588,16,16040682.0,16.0,1002,16,16,21
cg06138239,1590,16,19567590.0,16.0,1003,16,16,22
cg00419692,1592,16,22019138.0,16.0,1004,16,16,23
cg08082436,1594,16,24550148.0,16.0,1005,16,16,24
cg01387157,1595,16,25710802.0,16.0,1006,16,16,25
cg01235963,1596,16,28912148.0,16.0,1007,16,16,26
cg05990072,1597,16,28936708.0,16.0,1008,16,16,27
cg07300846,1599,16,29888571.0,16.0,1009,16,16,28
cg25463428,1600,16,30381109.0,16.0,1010,16,16,29
cg10185519,1601,16,30621987.0,16.0,1011,16,16,30
cg02256631,1602,16,31342952.0,16.0,1012,16,16,31
cg23185402,1603,16,47495113.0,16.0,1013,16,16,32
cg04106092,1604,16,47760096.0,16.0,1014,16,16,33
cg27431150,1608,16,50715135.0,16.0,1015,16,16,34
cg03999372,1609,16,54320672.0,16.0,1016,16,16,35
cg00220294,1610,16,54322494.0,16.0,1017,16,16,36
cg06923622,1611,16,54964737.0,16.0,1018,16,16,37
cg00094898,1612,16,55365950.0,16.0,1019,16,16,38
cg09564533,1614,16,56559196.0,16.0,1020,16,16,39
cg04190807,1616,16,58497230.0,16.0,1021,16,16,40
cg01733271,1617,16,58521840.0,16.0,1022,16,16,41
cg02801598,1618,16,66914223.0,16.0,1023,16,16,42
cg07469744,1620,16,67695950.0,16.0,1024,16,16,43
cg08520423,1621,16,68013968.0,16.0,1025,16,16,44
cg23401756,1622,16,68013981.0,16.0,1026,16,16,45
cg27014354,1623,16,69222573.0,16.0,1027,16,16,46
cg05596135,1625,16,72128010.0,16.0,1028,16,16,47
cg14054522,1626,16,72699064.0,16.0,1029,16,16,48
cg02126435,1629,16,74701421.0,16.0,1030,16,16,49
cg03930899,1630,16,74701487.0,16.0,1031,16,16,50
cg00928795,1631,16,75261098.0,16.0,1032,16,16,51
cg09635036,1633,16,77890949.0,16.0,1033,16,16,52
cg07504616,1634,16,79633542.0,16.0,1034,16,16,53
cg05852523,1640,16,82659960.0,16.0,1035,16,16,54
cg26735980,1641,16,83195465.0,16.0,1036,16,16,55
cg09188304,1644,16,84852691.0,16.0,1037,16,16,56
cg09111663,1645,16,85008849.0,16.0,1038,16,16,57
cg06744117,1646,16,85496711.0,16.0,1039,16,16,58
cg03709663,1647,16,85731277.0,16.0,1040,16,16,59
cg00709979,1648,16,85866348.0,16.0,1041,16,16,60
cg10050816,1650,16,86549237.0,16.0,1042,16,16,61
cg06980586,1652,16,88473102.0,16.0,1043,16,16,62
cg02779429,1653,16,88753010.0,16.0,1044,16,16,63
cg08317738,1654,16,89034292.0,16.0,1045,16,16,64
cg06552563,1656,16,89632749.0,16.0,1046,16,16,65
cg07183344,1657,16,89642413.0,16.0,1047,16,16,66
cg01161216,1658,16,89939448.0,16.0,1048,16,16,67
cg26879339,1659,16,89981919.0,16.0,1049,16,16,68
cg16611967,1660,16,90144006.0,16.0,1050,16,16,69
cg20398408,1661,17,781007.0,17.0,1051,17,17,1
cg14102880,1662,17,915634.0,17.0,1052,17,17,2
cg21923770,1663,17,1183159.0,17.0,1053,17,17,3
cg17258335,1666,17,1474778.0,17.0,1054,17,17,4
cg23679982,1667,17,1686737.0,17.0,1055,17,17,5
cg04462567,1672,17,6455368.0,17.0,1056,17,17,6
cg07322755,1673,17,6544456.0,17.0,1057,17,17,7
cg15298719,1674,17,7165255.0,17.0,1058,17,17,8
cg24037243,1675,17,8534057.0,17.0,1059,17,17,9
cg22257099,1677,17,17139986.0,17.0,1060,17,17,10
cg08875180,1679,17,21454528.0,17.0,1061,17,17,11
cg27645294,1680,17,21795257.0,17.0,1062,17,17,12
cg18030774,1681,17,26733294.0,17.0,1063,17,17,13
cg22176097,1682,17,27229885.0,17.0,1064,17,17,14
cg24689895,1683,17,27346926.0,17.0,1065,17,17,15
cg05933803,1685,17,27895641.0,17.0,1066,17,17,16
cg11257193,1687,17,28444188.0,17.0,1067,17,17,17
cg11637712,1691,17,36665844.0,17.0,1068,17,17,18
cg25401140,1692,17,37558857.0,17.0,1069,17,17,19
cg18482164,1693,17,37764118.0,17.0,1070,17,17,20
cg10289325,1694,17,37844171.0,17.0,1071,17,17,21
cg14592065,1695,17,38209993.0,17.0,1072,17,17,22
cg02337166,1696,17,38257303.0,17.0,1073,17,17,23
cg21656863,1697,17,39306381.0,17.0,1074,17,17,24
cg07098314,1698,17,39823360.0,17.0,1075,17,17,25
cg26987179,1699,17,40307119.0,17.0,1076,17,17,26
cg03580247,1701,17,42345488.0,17.0,1077,17,17,27
cg07918341,1702,17,42992709.0,17.0,1078,17,17,28
cg18878992,1703,17,43974344.0,17.0,1079,17,17,29
cg13825374,1706,17,45056626.0,17.0,1080,17,17,30
cg03263117,1707,17,45798767.0,17.0,1081,17,17,31
cg26888147,1708,17,45922479.0,17.0,1082,17,17,32
cg03272408,1709,17,46103607.0,17.0,1083,17,17,33
cg08089301,1710,17,46655561.0,17.0,1084,17,17,34
cg10633363,1711,17,46703854.0,17.0,1085,17,17,35
cg00986825,1712,17,48614425.0,17.0,1086,17,17,36
cg10820158,1713,17,53810813.0,17.0,1087,17,17,37
cg12744185,1714,17,53828387.0,17.0,1088,17,17,38
cg21218636,1715,17,53828515.0,17.0,1089,17,17,39
cg18907495,1716,17,53828548.0,17.0,1090,17,17,40
cg26308530,1723,17,63558518.0,17.0,1091,17,17,41
cg25160190,1725,17,65026636.0,17.0,1092,17,17,42
cg13451937,1726,17,67710309.0,17.0,1093,17,17,43
cg13755873,1728,17,70113187.0,17.0,1094,17,17,44
cg17379666,1729,17,71304784.0,17.0,1095,17,17,45
cg22121495,1730,17,71420061.0,17.0,1096,17,17,46
cg12536809,1732,17,72852514.0,17.0,1097,17,17,47
cg02546941,1733,17,73030677.0,17.0,1098,17,17,48
cg21879233,1734,17,73179358.0,17.0,1099,17,17,49
cg01511814,1736,17,73662545.0,17.0,1100,17,17,50
cg27576946,1737,17,73893202.0,17.0,1101,17,17,51
cg20565352,1738,17,74722032.0,17.0,1102,17,17,52
cg25277353,1739,17,74911529.0,17.0,1103,17,17,53
cg23541975,1740,17,75143184.0,17.0,1104,17,17,54
cg08502377,1741,17,75209944.0,17.0,1105,17,17,55
cg20030711,1742,17,75471308.0,17.0,1106,17,17,56
cg19829381,1743,17,76443304.0,17.0,1107,17,17,57
cg11859594,1744,17,76755745.0,17.0,1108,17,17,58
cg12031740,1745,17,76936927.0,17.0,1109,17,17,59
cg23882796,1747,17,77037938.0,17.0,1110,17,17,60
cg13392258,1750,17,77806190.0,17.0,1111,17,17,61
cg02386420,1751,17,78806870.0,17.0,1112,17,17,62
cg08034816,1753,17,79219380.0,17.0,1113,17,17,63
cg02159489,1754,17,79459563.0,17.0,1114,17,17,64
cg10460003,1755,17,79681865.0,17.0,1115,17,17,65
cg06085905,1757,17,80398117.0,17.0,1116,17,17,66
cg25442652,1758,17,80621718.0,17.0,1117,17,17,67
cg01536615,1759,17,80934976.0,17.0,1118,17,17,68
cg12899381,1760,18,5891602.0,18.0,1119,18,18,1
cg24452005,1762,18,9913478.0,18.0,1120,18,18,2
cg07114353,1766,18,20139442.0,18.0,1121,18,18,3
cg14157947,1767,18,20513080.0,18.0,1122,18,18,4
cg15535896,1769,18,21079381.0,18.0,1123,18,18,5
cg24474075,1771,18,32924093.0,18.0,1124,18,18,6
cg20875182,1776,18,44561130.0,18.0,1125,18,18,7
cg26223989,1781,18,60189751.0,18.0,1126,18,18,8
cg00474194,1783,18,67955861.0,18.0,1127,18,18,9
cg07611666,1785,18,74729481.0,18.0,1128,18,18,10
cg05528293,1787,18,74961138.0,18.0,1129,18,18,11
cg16059161,1788,18,76498163.0,18.0,1130,18,18,12
cg15644404,1789,18,77186268.0,18.0,1131,18,18,13
cg09759458,1790,19,480216.0,19.0,1132,19,19,1
cg16717578,1791,19,867030.0,19.0,1133,19,19,2
cg18022193,1792,19,913536.0,19.0,1134,19,19,3
cg23033430,1793,19,1847834.0,19.0,1135,19,19,4
cg07790733,1794,19,1868952.0,19.0,1136,19,19,5
cg02807008,1795,19,1910258.0,19.0,1137,19,19,6
cg11616651,1796,19,2251837.0,19.0,1138,19,19,7
cg18610079,1797,19,2430457.0,19.0,1139,19,19,8
cg17845532,1800,19,3786643.0,19.0,1140,19,19,9
cg10151741,1804,19,5340810.0,19.0,1141,19,19,10
cg00827581,1808,19,10434088.0,19.0,1142,19,19,11
cg11705439,1811,19,11546473.0,19.0,1143,19,19,12
cg06808897,1812,19,11590688.0,19.0,1144,19,19,13
cg04598224,1813,19,11784514.0,19.0,1145,19,19,14
cg01989908,1814,19,13120555.0,19.0,1146,19,19,15
cg27480573,1815,19,13811565.0,19.0,1147,19,19,16
cg13237829,1816,19,14640386.0,19.0,1148,19,19,17
cg19388017,1817,19,15285100.0,19.0,1149,19,19,18
cg06624547,1818,19,15724996.0,19.0,1150,19,19,19
cg20676255,1822,19,17762314.0,19.0,1151,19,19,20
cg00053073,1823,19,18337107.0,19.0,1152,19,19,21
cg01380346,1824,19,18557039.0,19.0,1153,19,19,22
cg19926776,1825,19,18682709.0,19.0,1154,19,19,23
cg22782873,1827,19,19639568.0,19.0,1155,19,19,24
cg03170611,1829,19,28284813.0,19.0,1156,19,19,25
cg17406023,1832,19,30942040.0,19.0,1157,19,19,26
cg16253115,1834,19,33781998.0,19.0,1158,19,19,27
cg04713352,1835,19,36055013.0,19.0,1159,19,19,28
cg04687310,1836,19,36340507.0,19.0,1160,19,19,29
cg08141172,1837,19,36351774.0,19.0,1161,19,19,30
cg05841303,1838,19,36359302.0,19.0,1162,19,19,31
cg24027100,1840,19,36822549.0,19.0,1163,19,19,32
cg07753791,1841,19,36980545.0,19.0,1164,19,19,33
cg25505109,1842,19,37001658.0,19.0,1165,19,19,34
cg19338222,1845,19,39052032.0,19.0,1166,19,19,35
cg18071809,1847,19,40023568.0,19.0,1167,19,19,36
cg26738904,1849,19,41082366.0,19.0,1168,19,19,37
cg25233685,1850,19,41115759.0,19.0,1169,19,19,38
cg13676449,1851,19,41620364.0,19.0,1170,19,19,39
cg18397073,1853,19,42600278.0,19.0,1171,19,19,40
cg07643904,1855,19,44100395.0,19.0,1172,19,19,41
cg00843105,1856,19,44645597.0,19.0,1173,19,19,42
cg07173973,1859,19,45596087.0,19.0,1174,19,19,43
cg07785444,1860,19,45664665.0,19.0,1175,19,19,44
cg17427418,1861,19,45908440.0,19.0,1176,19,19,45
cg01969392,1862,19,45954345.0,19.0,1177,19,19,46
cg25224222,1863,19,45971050.0,19.0,1178,19,19,47
cg08162850,1865,19,48352604.0,19.0,1179,19,19,48
cg21658372,1867,19,49176968.0,19.0,1180,19,19,49
cg25270788,1868,19,49497126.0,19.0,1181,19,19,50
cg04378167,1870,19,49944943.0,19.0,1182,19,19,51
cg18589960,1872,19,51220392.0,19.0,1183,19,19,52
cg23018063,1873,19,51531318.0,19.0,1184,19,19,53
cg24205048,1874,19,52133837.0,19.0,1185,19,19,54
cg16034991,1875,19,52146598.0,19.0,1186,19,19,55
cg07475954,1876,19,52222198.0,19.0,1187,19,19,56
cg02474116,1879,19,55625184.0,19.0,1188,19,19,57
cg04126816,1880,19,56159710.0,19.0,1189,19,19,58
cg02763101,1882,19,56904945.0,19.0,1190,19,19,59
cg08464824,1883,19,56904977.0,19.0,1191,19,19,60
cg15733932,1884,19,57629092.0,19.0,1192,19,19,61
cg21877656,1887,19,58662188.0,19.0,1193,19,19,62
cg21747958,1889,19,58740255.0,19.0,1194,19,19,63
cg03932398,1892,20,1206703.0,20.0,1195,20,20,1
cg00630020,1893,20,1306618.0,20.0,1196,20,20,2
cg16420636,1895,20,20693402.0,20.0,1197,20,20,3
cg05644321,1896,20,20693493.0,20.0,1198,20,20,4
cg17739841,1897,20,24450698.0,20.0,1199,20,20,5
cg05194250,1900,20,30192983.0,20.0,1200,20,20,6
cg02844985,1903,20,35374156.0,20.0,1201,20,20,7
cg05197133,1905,20,37005424.0,20.0,1202,20,20,8
cg01255591,1911,20,42965710.0,20.0,1203,20,20,9
cg06407657,1913,20,43937138.0,20.0,1204,20,20,10
cg11941941,1915,20,44719536.0,20.0,1205,20,20,11
cg13061637,1916,20,45523098.0,20.0,1206,20,20,12
cg17835207,1917,20,48524531.0,20.0,1207,20,20,13
cg14495732,1918,20,49620899.0,20.0,1208,20,20,14
cg22490000,1921,20,50808873.0,20.0,1209,20,20,15
cg23676369,1924,20,54987020.0,20.0,1210,20,20,16
cg16210447,1925,20,54987076.0,20.0,1211,20,20,17
cg03481465,1926,20,55043510.0,20.0,1212,20,20,18
cg16344227,1929,20,56064964.0,20.0,1213,20,20,19
cg25438683,1931,20,57428473.0,20.0,1214,20,20,20
cg03640203,1935,20,61145529.0,20.0,1215,20,20,21
cg08525481,1936,20,61436809.0,20.0,1216,20,20,22
cg10215330,1938,20,62046270.0,20.0,1217,20,20,23
cg01176363,1939,20,62369445.0,20.0,1218,20,20,24
cg00570697,1940,21,18885061.0,21.0,1219,21,21,1
cg10217445,1944,21,34397784.0,21.0,1220,21,21,2
cg16662267,1947,21,37442759.0,21.0,1221,21,21,3
cg19477942,1948,21,42064785.0,21.0,1222,21,21,4
cg12792526,1950,21,43098958.0,21.0,1223,21,21,5
cg25587200,1951,21,43491424.0,21.0,1224,21,21,6
cg21639922,1953,21,44089014.0,21.0,1225,21,21,7
cg02507175,1954,21,44394436.0,21.0,1226,21,21,8
cg08502703,1955,21,45138838.0,21.0,1227,21,21,9
cg12107699,1958,21,46238210.0,21.0,1228,21,21,10
cg04824666,1961,21,48085517.0,21.0,1229,21,21,11
cg26599006,1962,22,19137371.0,22.0,1230,22,22,1
cg25777153,1963,22,20008297.0,22.0,1231,22,22,2
cg16807241,1964,22,20851062.0,22.0,1232,22,22,3
cg22666875,1967,22,24348640.0,22.0,1233,22,22,4
cg20007245,1968,22,24372913.0,22.0,1234,22,22,5
cg05380919,1969,22,24376252.0,22.0,1235,22,22,6
cg01238044,1970,22,24384105.0,22.0,1236,22,22,7
cg01957799,1971,22,24384135.0,22.0,1237,22,22,8
cg01744396,1972,22,24384245.0,22.0,1238,22,22,9
cg10546252,1973,22,24384294.0,22.0,1239,22,22,10
cg20064778,1974,22,24384315.0,22.0,1240,22,22,11
cg24238852,1975,22,24384340.0,22.0,1241,22,22,12
cg01500431,1977,22,24388327.0,22.0,1242,22,22,13
cg01746044,1983,22,30234775.0,22.0,1243,22,22,14
cg26063087,1984,22,35695661.0,22.0,1244,22,22,15
cg01100330,1988,22,39639518.0,22.0,1245,22,22,16
cg10276465,1989,22,42470494.0,22.0,1246,22,22,17
cg01529207,1990,22,42485811.0,22.0,1247,22,22,18
cg18869709,1991,22,43342938.0,22.0,1248,22,22,19
cg04839422,1992,22,44287876.0,22.0,1249,22,22,20
cg10888337,1993,22,46366859.0,22.0,1250,22,22,21
cg00608467,1994,22,46546191.0,22.0,1251,22,22,22
cg16981421,1998,22,50529071.0,22.0,1252,22,22,23
cg00034755,1999,22,50918361.0,22.0,1253,22,22,24
cg27009105,0,,,,1254,unmapped,23,1
cg27435026,20,,,,1255,unmapped,23,2
cg23171908,23,,,,1256,unmapped,23,3
cg11915364,25,,,,1257,unmapped,23,4
cg15740693,27,,,,1258,unmapped,23,5
cg26577683,30,,,,1259,unmapped,23,6
cg07397757,36,,,,1260,unmapped,23,7
cg22956887,37,,,,1261,unmapped,23,8
cg13853877,41,,,,1262,unmapped,23,9
cg25951697,46,,,,1263,unmapped,23,10
cg14188831,47,,,,1264,unmapped,23,11
cg03257180,48,,,,1265,unmapped,23,12
cg21323039,52,,,,1266,unmapped,23,13
cg24821709,53,,,,1267,unmapped,23,14
cg12283656,58,,,,1268,unmapped,23,15
cg12871964,60,,,,1269,unmapped,23,16
cg24813313,61,,,,1270,unmapped,23,17
cg17978013,65,,,,1271,unmapped,23,18
cg27628414,66,,,,1272,unmapped,23,19
cg23065788,69,,,,1273,unmapped,23,20
cg13834343,70,,,,1274,unmapped,23,21
cg06051201,71,,,,1275,unmapped,23,22
cg14297579,73,,,,1276,unmapped,23,23
cg04364271,74,,,,1277,unmapped,23,24
cg16204198,76,,,,1278,unmapped,23,25
cg07489891,78,,,,1279,unmapped,23,26
cg22496173,80,,,,1280,unmapped,23,27
cg13452062,86,,,,1281,unmapped,23,28
cg14801403,87,,,,1282,unmapped,23,29
cg04792395,88,,,,1283,unmapped,23,30
cg26755729,91,,,,1284,unmapped,23,31
cg07717317,95,,,,1285,unmapped,23,32
cg20634476,96,,,,1286,unmapped,23,33
cg06828260,98,,,,1287,unmapped,23,34
cg21371986,101,,,,1288,unmapped,23,35
cg01849514,102,,,,1289,unmapped,23,36
cg05918124,104,,,,1290,unmapped,23,37
cg25692530,105,,,,1291,unmapped,23,38
cg14981978,106,,,,1292,unmapped,23,39
cg14756463,107,,,,1293,unmapped,23,40
cg19288389,109,,,,1294,unmapped,23,41
cg13938497,110,,,,1295,unmapped,23,42
cg07959977,112,,,,1296,unmapped,23,43
cg13712171,113,,,,1297,unmapped,23,44
cg01930991,114,,,,1298,unmapped,23,45
cg17251401,119,,,,1299,unmapped,23,46
cg08155129,123,,,,1300,unmapped,23,47
cg22100363,133,,,,1301,unmapped,23,48
cg21535470,135,,,,1302,unmapped,23,49
cg05753482,136,,,,1303,unmapped,23,50
cg25470966,137,,,,1304,unmapped,23,51
cg03923117,141,,,,1305,unmapped,23,52
cg25542336,144,,,,1306,unmapped,23,53
cg21672435,146,,,,1307,unmapped,23,54
cg04056665,147,,,,1308,unmapped,23,55
cg09357881,151,,,,1309,unmapped,23,56
cg07140337,157,,,,1310,unmapped,23,57
cg20449587,163,,,,1311,unmapped,23,58
cg02805410,169,,,,1312,unmapped,23,59
cg00692338,171,,,,1313,unmapped,23,60
cg15131710,172,,,,1314,unmapped,23,61
cg18534458,173,,,,1315,unmapped,23,62
cg00488012,174,,,,1316,unmapped,23,63
cg01437356,177,,,,1317,unmapped,23,64
cg00133116,178,,,,1318,unmapped,23,65
cg20471025,181,,,,1319,unmapped,23,66
cg15677797,184,,,,1320,unmapped,23,67
cg26941949,185,,,,1321,unmapped,23,68
cg08128683,186,,,,1322,unmapped,23,69
cg13922241,188,,,,1323,unmapped,23,70
cg12031741,190,,,,1324,unmapped,23,71
cg15802135,191,,,,1325,unmapped,23,72
cg18458775,195,,,,1326,unmapped,23,73
cg04682077,198,,,,1327,unmapped,23,74
cg03362174,201,,,,1328,unmapped,23,75
cg25274833,203,,,,1329,unmapped,23,76
cg25532922,208,,,,1330,unmapped,23,77
cg06000491,210,,,,1331,unmapped,23,78
cg26157145,211,,,,1332,unmapped,23,79
cg23473493,214,,,,1333,unmapped,23,80
cg23298300,222,,,,1334,unmapped,23,81
cg08685562,223,,,,1335,unmapped,23,82
cg18490567,226,,,,1336,unmapped,23,83
cg01961410,234,,,,1337,unmapped,23,84
cg17256334,235,,,,1338,unmapped,23,85
cg15654551,241,,,,1339,unmapped,23,86
cg02704963,242,,,,1340,unmapped,23,87
cg04367512,244,,,,1341,unmapped,23,88
cg11201567,246,,,,1342,unmapped,23,89
cg12099356,247,,,,1343,unmapped,23,90
cg08467793,250,,,,1344,unmapped,23,91
cg00198066,252,,,,1345,unmapped,23,92
cg05166079,253,,,,1346,unmapped,23,93
cg12929784,254,,,,1347,unmapped,23,94
cg16372630,255,,,,1348,unmapped,23,95
cg27565363,256,,,,1349,unmapped,23,96
cg10699296,258,,,,1350,unmapped,23,97
cg18956199,259,,,,1351,unmapped,23,98
cg00055595,261,,,,1352,unmapped,23,99
cg25596575,263,,,,1353,unmapped,23,100
cg24091001,264,,,,1354,unmapped,23,101
cg04523891,272,,,,1355,unmapped,23,102
cg22660775,276,,,,1356,unmapped,23,103
cg17841227,280,,,,1357,unmapped,23,104
cg17965945,282,,,,1358,unmapped,23,105
cg02344276,284,,,,1359,unmapped,23,106
cg25683024,286,,,,1360,unmapped,23,107
cg24434952,294,,,,1361,unmapped,23,108
cg19564050,296,,,,1362,unmapped,23,109
cg10683875,297,,,,1363,unmapped,23,110
cg09227466,298,,,,1364,unmapped,23,111
cg26335873,300,,,,1365,unmapped,23,112
cg00682037,301,,,,1366,unmapped,23,113
cg09633301,309,,,,1367,unmapped,23,114
cg06653258,310,,,,1368,unmapped,23,115
cg27624990,315,,,,1369,unmapped,23,116
cg01286499,318,,,,1370,unmapped,23,117
cg19001357,319,,,,1371,unmapped,23,118
cg22110662,326,,,,1372,unmapped,23,119
cg17107014,336,,,,1373,unmapped,23,120
cg13780249,342,,,,1374,unmapped,23,121
cg05824275,344,,,,1375,unmapped,23,122
cg27526043,345,,,,1376,unmapped,23,123
cg15423991,346,,,,1377,unmapped,23,124
cg05216833,347,,,,1378,unmapped,23,125
cg01568402,349,,,,1379,unmapped,23,126
cg02184183,351,,,,1380,unmapped,23,127
cg21055985,353,,,,1381,unmapped,23,128
cg23202225,358,,,,1382,unmapped,23,129
cg01004200,363,,,,1383,unmapped,23,130
cg12302557,365,,,,1384,unmapped,23,131
cg25550461,366,,,,1385,unmapped,23,132
cg21511969,367,,,,1386,unmapped,23,133
cg20488131,375,,,,1387,unmapped,23,134
cg21028251,376,,,,1388,unmapped,23,135
cg01280283,377,,,,1389,unmapped,23,136
cg08630465,381,,,,1390,unmapped,23,137
cg25606234,382,,,,1391,unmapped,23,138
cg00705638,383,,,,1392,unmapped,23,139
cg02591428,387,,,,1393,unmapped,23,140
cg00530671,388,,,,1394,unmapped,23,141
cg26050892,389,,,,1395,unmapped,23,142
cg23920494,394,,,,1396,unmapped,23,143
cg24655016,396,,,,1397,unmapped,23,144
cg23707559,397,,,,1398,unmapped,23,145
cg05126860,399,,,,1399,unmapped,23,146
cg08983650,402,,,,1400,unmapped,23,147
cg15038303,405,,,,1401,unmapped,23,148
cg15991434,413,,,,1402,unmapped,23,149
cg06264320,415,,,,1403,unmapped,23,150
cg06024287,426,,,,1404,unmapped,23,151
cg27258208,434,,,,1405,unmapped,23,152
cg27161115,437,,,,1406,unmapped,23,153
cg05502442,438,,,,1407,unmapped,23,154
cg16555304,439,,,,1408,unmapped,23,155
cg05548903,441,,,,1409,unmapped,23,156
cg20796651,442,,,,1410,unmapped,23,157
cg04031201,444,,,,1411,unmapped,23,158
cg23453322,446,,,,1412,unmapped,23,159
cg20336757,447,,,,1413,unmapped,23,160
cg06288054,450,,,,1414,unmapped,23,161
cg18637843,452,,,,1415,unmapped,23,162
cg25268437,453,,,,1416,unmapped,23,163
cg05740608,457,,,,1417,unmapped,23,164
cg14696467,459,,,,1418,unmapped,23,165
cg25379588,461,,,,1419,unmapped,23,166
cg09753900,466,,,,1420,unmapped,23,167
cg23920442,481,,,,1421,unmapped,23,168
cg05392540,485,,,,1422,unmapped,23,169
cg17504065,494,,,,1423,unmapped,23,170
cg03955497,502,,,,1424,unmapped,23,171
cg20007063,506,,,,1425,unmapped,23,172
cg18310072,508,,,,1426,unmapped,23,173
cg14494108,512,,,,1427,unmapped,23,174
cg14972477,513,,,,1428,unmapped,23,175
cg17260712,515,,,,1429,unmapped,23,176
cg02416801,516,,,,1430,unmapped,23,177
cg01655210,517,,,,1431,unmapped,23,178
cg22672453,518,,,,1432,unmapped,23,179
cg25298959,521,,,,1433,unmapped,23,180
cg06503415,523,,,,1434,unmapped,23,181
cg19330204,525,,,,1435,unmapped,23,182
cg13627691,526,,,,1436,unmapped,23,183
cg19805434,529,,,,1437,unmapped,23,184
cg05335423,530,,,,1438,unmapped,23,185
cg08637322,531,,,,1439,unmapped,23,186
cg21708817,536,,,,1440,unmapped,23,187
cg12762851,537,,,,1441,unmapped,23,188
cg19844287,538,,,,1442,unmapped,23,189
cg06205611,540,,,,1443,unmapped,23,190
cg07355593,542,,,,1444,unmapped,23,191
cg24354105,543,,,,1445,unmapped,23,192
cg26642669,544,,,,1446,unmapped,23,193
cg22977618,545,,,,1447,unmapped,23,194
cg07830403,547,,,,1448,unmapped,23,195
cg00262850,548,,,,1449,unmapped,23,196
cg09613833,549,,,,1450,unmapped,23,197
cg02532751,550,,,,1451,unmapped,23,198
cg16948367,553,,,,1452,unmapped,23,199
cg06892714,554,,,,1453,unmapped,23,200
cg03624563,555,,,,1454,unmapped,23,201
cg01564232,556,,,,1455,unmapped,23,202
cg14003883,557,,,,1456,unmapped,23,203
cg10054878,564,,,,1457,unmapped,23,204
cg05735139,567,,,,1458,unmapped,23,205
cg25453800,569,,,,1459,unmapped,23,206
cg13802419,570,,,,1460,unmapped,23,207
cg15865714,571,,,,1461,unmapped,23,208
cg11998449,573,,,,1462,unmapped,23,209
cg01308736,577,,,,1463,unmapped,23,210
cg16877957,580,,,,1464,unmapped,23,211
cg09207053,586,,,,1465,unmapped,23,212
cg20299485,588,,,,1466,unmapped,23,213
cg09676944,589,,,,1467,unmapped,23,214
cg03192273,590,,,,1468,unmapped,23,215
cg11102724,591,,,,1469,unmapped,23,216
cg11270644,592,,,,1470,unmapped,23,217
cg21702441,594,,,,1471,unmapped,23,218
cg22636811,596,,,,1472,unmapped,23,219
cg08055971,604,,,,1473,unmapped,23,220
cg23217383,607,,,,1474,unmapped,23,221
cg19267092,612,,,,1475,unmapped,23,222
cg20427449,616,,,,1476,unmapped,23,223
cg04481635,619,,,,1477,unmapped,23,224
cg02247378,624,,,,1478,unmapped,23,225
cg04086778,626,,,,1479,unmapped,23,226
cg06506352,630,,,,1480,unmapped,23,227
cg06064379,633,,,,1481,unmapped,23,228
cg07272015,636,,,,1482,unmapped,23,229
cg11173615,637,,,,1483,unmapped,23,230
cg12500750,638,,,,1484,unmapped,23,231
cg08846579,640,,,,1485,unmapped,23,232
cg22287461,641,,,,1486,unmapped,23,233
cg00422068,642,,,,1487,unmapped,23,234
cg05935576,644,,,,1488,unmapped,23,235
cg27338525,646,,,,1489,unmapped,23,236
cg02928663,647,,,,1490,unmapped,23,237
cg26904005,659,,,,1491,unmapped,23,238
cg08091743,668,,,,1492,unmapped,23,239
cg00699601,676,,,,1493,unmapped,23,240
cg11214115,684,,,,1494,unmapped,23,241
cg25907322,686,,,,1495,unmapped,23,242
cg13694785,693,,,,1496,unmapped,23,243
cg00014991,695,,,,1497,unmapped,23,244
cg20503336,699,,,,1498,unmapped,23,245
cg14391978,700,,,,1499,unmapped,23,246
cg16571722,701,,,,1500,unmapped,23,247
cg01690073,703,,,,1501,unmapped,23,248
cg10895482,713,,,,1502,unmapped,23,249
cg23604543,716,,,,1503,unmapped,23,250
cg25195373,720,,,,1504,unmapped,23,251
cg16789867,721,,,,1505,unmapped,23,252
