cpg_id,original_index,CHR,MAPINFO,chr_order,genome_rank
cg10664344,2,,,,1231
cg25678956,9,,,,1232
cg09034971,16,,,,1233
cg15758826,22,,,,1234
cg05971903,26,,,,1235
cg00432255,27,,,,1236
cg13537679,32,,,,1237
cg04801097,36,,,,1238
cg07418714,38,,,,1239
cg25951697,44,,,,1240
cg14188831,45,,,,1241
cg15741663,46,,,,1242
cg07474211,61,,,,1243
cg22066241,62,,,,1244
cg04191437,63,,,,1245
cg04408387,66,,,,1246
cg14666600,69,,,,1247
cg11853822,72,,,,1248
cg22049114,73,,,,1249
cg17140737,75,,,,1250
cg15951892,80,,,,1251
cg26228614,81,,,,1252
cg00247530,82,,,,1253
cg23528448,85,,,,1254
cg03586630,88,,,,1255
cg10650142,89,,,,1256
cg08186021,90,,,,1257
cg02814457,94,,,,1258
cg12983110,96,,,,1259
cg20707567,97,,,,1260
cg13528603,102,,,,1261
cg26457504,104,,,,1262
cg09200014,105,,,,1263
cg21840844,109,,,,1264
cg01084368,111,,,,1265
cg10208539,112,,,,1266
cg21722691,119,,,,1267
cg22499135,120,,,,1268
cg21953332,121,,,,1269
cg06026449,129,,,,1270
cg03792429,131,,,,1271
cg04492152,136,,,,1272
cg25988912,138,,,,1273
cg00399754,143,,,,1274
cg03980662,148,,,,1275
cg04227950,151,,,,1276
cg25878822,154,,,,1277
cg12582262,155,,,,1278
cg06029068,156,,,,1279
cg18372633,158,,,,1280
cg14620343,159,,,,1281
cg22449918,162,,,,1282
cg10454048,163,,,,1283
cg25736592,165,,,,1284
cg08021679,167,,,,1285
cg17069416,169,,,,1286
cg03195100,175,,,,1287
cg13033202,178,,,,1288
cg21735063,180,,,,1289
cg16424195,181,,,,1290
cg04666759,184,,,,1291
cg10458276,185,,,,1292
cg18466312,188,,,,1293
cg08265627,192,,,,1294
cg10343985,193,,,,1295
cg08117235,198,,,,1296
cg12431599,201,,,,1297
cg11330191,204,,,,1298
cg11813389,209,,,,1299
cg00072722,211,,,,1300
cg08722290,213,,,,1301
cg18458775,216,,,,1302
cg27278739,218,,,,1303
cg05045144,219,,,,1304
cg01571981,223,,,,1305
cg20901245,224,,,,1306
cg05451400,225,,,,1307
cg01051240,227,,,,1308
cg19857501,236,,,,1309
cg13391176,239,,,,1310
cg25592763,241,,,,1311
cg19897855,243,,,,1312
cg02533491,244,,,,1313
cg27183962,245,,,,1314
cg17268628,246,,,,1315
cg13963601,248,,,,1316
cg17133105,249,,,,1317
cg22963910,252,,,,1318
cg12211827,254,,,,1319
cg11604268,255,,,,1320
cg00234944,258,,,,1321
cg04160389,259,,,,1322
cg12918445,262,,,,1323
cg19099405,264,,,,1324
cg19120943,265,,,,1325
cg09964194,267,,,,1326
cg25477891,268,,,,1327
cg13404577,269,,,,1328
cg01534464,275,,,,1329
cg07366047,277,,,,1330
cg16561226,278,,,,1331
cg09462438,279,,,,1332
cg19865873,280,,,,1333
cg14956176,281,,,,1334
cg15297943,282,,,,1335
cg10911952,283,,,,1336
cg13920856,284,,,,1337
cg10699296,286,,,,1338
cg23987493,288,,,,1339
cg14650041,291,,,,1340
cg03002271,292,,,,1341
cg14504532,296,,,,1342
cg15839532,297,,,,1343
cg15441518,298,,,,1344
cg12995897,300,,,,1345
cg02958908,301,,,,1346
cg06077337,303,,,,1347
cg18017733,308,,,,1348
cg06520290,311,,,,1349
cg21022003,313,,,,1350
cg08172212,317,,,,1351
cg08077178,318,,,,1352
cg26072390,319,,,,1353
cg17656532,320,,,,1354
cg18695277,323,,,,1355
cg08712267,325,,,,1356
cg16696513,329,,,,1357
cg26856451,331,,,,1358
cg12529270,335,,,,1359
cg25929204,336,,,,1360
cg05136981,340,,,,1361
cg25820914,343,,,,1362
cg19192956,345,,,,1363
cg18363721,346,,,,1364
cg27037929,350,,,,1365
cg26403498,351,,,,1366
cg14242213,352,,,,1367
cg06072914,353,,,,1368
cg07826424,363,,,,1369
cg05985374,364,,,,1370
cg10772425,365,,,,1371
cg09642468,367,,,,1372
cg09258990,370,,,,1373
cg24680991,371,,,,1374
cg14298807,372,,,,1375
cg03170896,381,,,,1376
cg17602210,382,,,,1377
cg16776945,383,,,,1378
cg14167312,384,,,,1379
cg25081347,385,,,,1380
cg00561831,388,,,,1381
cg00039649,390,,,,1382
cg27643201,391,,,,1383
cg20807374,395,,,,1384
cg13854555,396,,,,1385
cg15449188,397,,,,1386
cg21003441,398,,,,1387
cg04498286,400,,,,1388
cg25169492,402,,,,1389
cg26423470,405,,,,1390
cg08630465,406,,,,1391
cg05631794,409,,,,1392
cg06547910,410,,,,1393
cg12685894,413,,,,1394
cg17159621,417,,,,1395
cg16328225,428,,,,1396
cg11585288,430,,,,1397
cg03236122,437,,,,1398
cg10675865,441,,,,1399
cg05057870,443,,,,1400
cg01632238,444,,,,1401
cg26757027,445,,,,1402
cg10813948,448,,,,1403
cg02002005,451,,,,1404
cg15621916,454,,,,1405
cg24555805,455,,,,1406
cg08777158,456,,,,1407
cg18853669,458,,,,1408
cg18959327,460,,,,1409
cg24160354,461,,,,1410
cg26953669,465,,,,1411
cg10462576,467,,,,1412
cg17280671,468,,,,1413
cg04066968,470,,,,1414
cg09817455,471,,,,1415
cg23856452,474,,,,1416
cg25445555,475,,,,1417
cg11385067,476,,,,1418
cg06571982,478,,,,1419
cg27601131,481,,,,1420
cg09841649,482,,,,1421
cg10794981,483,,,,1422
cg20079523,484,,,,1423
cg18608157,488,,,,1424
cg14849022,493,,,,1425
cg24926041,494,,,,1426
cg04291190,497,,,,1427
cg05554956,502,,,,1428
cg10452448,506,,,,1429
cg10309005,507,,,,1430
cg23815988,523,,,,1431
cg16259985,529,,,,1432
cg26509530,530,,,,1433
cg22988572,533,,,,1434
cg08163246,535,,,,1435
cg19139858,536,,,,1436
cg19330204,537,,,,1437
cg07829225,544,,,,1438
cg23018481,547,,,,1439
cg17174546,548,,,,1440
cg22152616,550,,,,1441
cg16831491,551,,,,1442
cg13093129,552,,,,1443
cg11604110,553,,,,1444
cg03166253,554,,,,1445
cg15034065,555,,,,1446
cg09605533,558,,,,1447
cg17158445,562,,,,1448
cg14307944,563,,,,1449
cg03073264,565,,,,1450
cg03903701,566,,,,1451
cg01368669,568,,,,1452
cg21422923,569,,,,1453
cg04420336,570,,,,1454
cg22818506,572,,,,1455
cg20799941,573,,,,1456
cg06151559,575,,,,1457
cg02051583,576,,,,1458
cg07928938,580,,,,1459
cg14621978,581,,,,1460
cg13764763,582,,,,1461
cg18059362,583,,,,1462
cg25004725,585,,,,1463
cg24934858,586,,,,1464
cg09832582,588,,,,1465
cg01540844,589,,,,1466
cg07633256,590,,,,1467
cg22509636,592,,,,1468
cg08025156,593,,,,1469
cg03489221,596,,,,1470
cg18309343,597,,,,1471
cg20260921,603,,,,1472
cg13930727,604,,,,1473
cg05753089,613,,,,1474
cg24439049,616,,,,1475
cg27488126,617,,,,1476
cg06390459,618,,,,1477
cg04497719,619,,,,1478
cg06528862,621,,,,1479
cg16027420,622,,,,1480
cg02079903,623,,,,1481
cg20492262,624,,,,1482
cg01592949,625,,,,1483
cg17099484,626,,,,1484
cg17879791,628,,,,1485
cg18253058,629,,,,1486
cg25705309,637,,,,1487
cg18730733,642,,,,1488
cg12787226,650,,,,1489
cg12962429,658,,,,1490
cg17037674,664,,,,1491
cg12245904,665,,,,1492
cg08344803,668,,,,1493
cg04760071,669,,,,1494
cg13980232,671,,,,1495
cg06784165,673,,,,1496
cg14313178,674,,,,1497
cg18980063,675,,,,1498
cg03225671,681,,,,1499
cg02009260,683,,,,1500
cg05143088,685,,,,1501
cg03641064,686,,,,1502
cg05747115,688,,,,1503
cg14381335,690,,,,1504
cg16202336,694,,,,1505
cg20366327,695,,,,1506
cg21837663,702,,,,1507
cg15018838,704,,,,1508
cg10842801,707,,,,1509
cg14854431,710,,,,1510
cg14964245,711,,,,1511
cg22092780,714,,,,1512
cg19514045,715,,,,1513
cg22479180,716,,,,1514
cg19173006,717,,,,1515
cg21373890,723,,,,1516
cg16044277,726,,,,1517
cg19478288,727,,,,1518
cg21323120,729,,,,1519
cg08527290,736,,,,1520
cg11301365,738,,,,1521
cg09187944,742,,,,1522
cg08733582,745,,,,1523
cg06055764,752,,,,1524
cg08824155,759,,,,1525
cg15617775,762,,,,1526
cg20076627,767,,,,1527
cg13009011,772,,,,1528
cg01866814,773,,,,1529
cg05296343,775,,,,1530
cg19913815,777,,,,1531
cg03690068,778,,,,1532
cg16109766,789,,,,1533
cg09523859,790,,,,1534
cg08813447,791,,,,1535
cg14346587,792,,,,1536
cg20072927,796,,,,1537
cg11744031,797,,,,1538
cg08500337,798,,,,1539
cg10148923,799,,,,1540
cg04941054,801,,,,1541
cg11041734,802,,,,1542
cg09139418,806,,,,1543
cg04706801,808,,,,1544
cg05642382,810,,,,1545
cg15963484,815,,,,1546
cg10494894,817,,,,1547
cg05866017,819,,,,1548
cg17691428,825,,,,1549
cg27279745,827,,,,1550
cg21827144,828,,,,1551
cg08769368,830,,,,1552
cg05372301,834,,,,1553
cg01466163,836,,,,1554
cg18602649,839,,,,1555
cg13699570,840,,,,1556
cg09721693,843,,,,1557
cg11317887,844,,,,1558
cg24297189,845,,,,1559
cg17267866,849,,,,1560
cg01033336,852,,,,1561
cg13754978,860,,,,1562
cg04201910,865,,,,1563
cg20438142,866,,,,1564
cg09332295,868,,,,1565
cg04048557,872,,,,1566
cg04211737,873,,,,1567
cg06007030,879,,,,1568
cg12594929,881,,,,1569
cg09833224,885,,,,1570
cg09232650,887,,,,1571
cg15655027,889,,,,1572
cg17969938,894,,,,1573
cg00657763,895,,,,1574
cg20899978,896,,,,1575
cg09164377,900,,,,1576
cg26276314,901,,,,1577
cg08397925,904,,,,1578
cg22325778,905,,,,1579
cg12018751,908,,,,1580
cg01283218,910,,,,1581
cg19333493,912,,,,1582
cg17020454,915,,,,1583
cg02794568,916,,,,1584
cg13078412,917,,,,1585
cg02604758,923,,,,1586
cg19519375,927,,,,1587
cg06874250,928,,,,1588
cg17016295,930,,,,1589
cg20791674,931,,,,1590
cg18525001,932,,,,1591
cg20597540,941,,,,1592
cg14141451,943,,,,1593
cg14019393,946,,,,1594
cg04478861,947,,,,1595
cg13720163,949,,,,1596
cg26457023,951,,,,1597
cg20613350,952,,,,1598
cg03745598,953,,,,1599
cg08725325,954,,,,1600
cg18110914,956,,,,1601
cg19233179,957,,,,1602
cg17068812,958,,,,1603
cg03662139,959,,,,1604
cg17574185,965,,,,1605
cg03763620,968,,,,1606
cg24489697,969,,,,1607
cg06265451,971,,,,1608
cg03249723,973,,,,1609
cg16617524,974,,,,1610
cg22265115,975,,,,1611
cg06367454,976,,,,1612
cg11789328,978,,,,1613
cg09081693,980,,,,1614
cg06462481,985,,,,1615
cg09992948,986,,,,1616
cg23382043,987,,,,1617
cg18013847,988,,,,1618
cg27237356,990,,,,1619
cg09866910,991,,,,1620
cg23893582,994,,,,1621
cg18470927,995,,,,1622
cg10043679,997,,,,1623
cg25024976,999,,,,1624
cg24319774,1001,,,,1625
cg04237284,1004,,,,1626
cg04304696,1007,,,,1627
cg15590213,1011,,,,1628
cg21050539,1019,,,,1629
cg18065464,1025,,,,1630
cg26260531,1029,,,,1631
cg25253080,1032,,,,1632
cg01580926,1033,,,,1633
cg00998484,1034,,,,1634
cg08286428,1038,,,,1635
cg13516624,1046,,,,1636
cg00798646,1049,,,,1637
cg18016034,1051,,,,1638
cg19243021,1061,,,,1639
cg02612904,1062,,,,1640
cg01021283,1063,,,,1641
cg21003497,1064,,,,1642
cg19058209,1065,,,,1643
cg13346355,1066,,,,1644
cg17426098,1067,,,,1645
cg24759263,1070,,,,1646
cg05599883,1071,,,,1647
cg06520727,1072,,,,1648
cg09172043,1076,,,,1649
cg21196958,1086,,,,1650
cg02517755,1089,,,,1651
cg18383835,1090,,,,1652
cg25277346,1092,,,,1653
cg01922937,1093,,,,1654
cg09354484,1097,,,,1655
cg22315933,1098,,,,1656
cg05253021,1099,,,,1657
cg09401014,1100,,,,1658
cg04491458,1102,,,,1659
cg01196161,1115,,,,1660
cg16882609,1116,,,,1661
cg21990556,1122,,,,1662
cg02372334,1123,,,,1663
cg19238536,1127,,,,1664
cg05459051,1128,,,,1665
cg08423767,1129,,,,1666
cg06860724,1134,,,,1667
cg03905800,1136,,,,1668
cg02564456,1138,,,,1669
cg16003659,1147,,,,1670
cg21384443,1148,,,,1671
cg18840491,1150,,,,1672
cg19922356,1151,,,,1673
cg17783117,1156,,,,1674
cg11054023,1163,,,,1675
cg26246022,1165,,,,1676
cg16381660,1166,,,,1677
cg00369590,1175,,,,1678
cg09644779,1179,,,,1679
cg09204936,1185,,,,1680
cg23873932,1188,,,,1681
cg04221597,1189,,,,1682
cg24672790,1193,,,,1683
cg18958984,1194,,,,1684
cg03661789,1195,,,,1685
cg23843264,1196,,,,1686
cg01117148,1199,,,,1687
cg05297139,1201,,,,1688
cg00044968,1203,,,,1689
cg12045059,1205,,,,1690
cg24510194,1206,,,,1691
cg19665756,1207,,,,1692
cg23315685,1208,,,,1693
cg25236143,1209,,,,1694
cg24749138,1211,,,,1695
cg01301654,1214,,,,1696
cg05476733,1215,,,,1697
cg19220555,1217,,,,1698
cg03352780,1218,,,,1699
cg06409334,1226,,,,1700
cg17358562,1232,,,,1701
cg00301370,1234,,,,1702
cg08679171,1236,,,,1703
cg18106397,1241,,,,1704
cg05413866,1242,,,,1705
cg09110196,1251,,,,1706
cg21242123,1252,,,,1707
cg16328925,1253,,,,1708
cg04348509,1254,,,,1709
cg03494428,1255,,,,1710
cg13222851,1263,,,,1711
cg13088086,1265,,,,1712
cg21342300,1266,,,,1713
cg04940204,1267,,,,1714
cg21964889,1268,,,,1715
cg25507371,1269,,,,1716
cg22751097,1270,,,,1717
cg09930753,1271,,,,1718
cg20868848,1272,,,,1719
cg05742588,1277,,,,1720
cg25540525,1279,,,,1721
cg02417523,1282,,,,1722
cg22633245,1286,,,,1723
cg11017464,1287,,,,1724
cg09223485,1288,,,,1725
cg08314252,1292,,,,1726
cg26713825,1294,,,,1727
cg12984178,1296,,,,1728
cg10754730,1298,,,,1729
cg00533178,1299,,,,1730
cg19306952,1300,,,,1731
cg06401768,1304,,,,1732
cg11867697,1308,,,,1733
cg26078139,1310,,,,1734
cg18652371,1312,,,,1735
cg21902846,1313,,,,1736
cg19870403,1317,,,,1737
cg05720154,1318,,,,1738
cg12500040,1324,,,,1739
cg04069420,1332,,,,1740
cg24146047,1337,,,,1741
cg20428837,1338,,,,1742
cg07542337,1340,,,,1743
cg12242986,1347,,,,1744
cg11763522,1348,,,,1745
cg11304899,1350,,,,1746
cg02321536,1351,,,,1747
cg24910532,1352,,,,1748
cg08646663,1354,,,,1749
cg18441206,1356,,,,1750
cg00384018,1358,,,,1751
cg20686866,1359,,,,1752
cg18058957,1360,,,,1753
cg05304538,1361,,,,1754
cg17597343,1365,,,,1755
cg01425218,1366,,,,1756
cg05077079,1370,,,,1757
cg21921950,1382,,,,1758
cg08089224,1383,,,,1759
cg12476061,1390,,,,1760
cg16714503,1391,,,,1761
cg00652039,1392,,,,1762
cg27558753,1393,,,,1763
cg26080286,1395,,,,1764
cg22202600,1396,,,,1765
cg24870471,1399,,,,1766
cg04232793,1402,,,,1767
cg13538554,1403,,,,1768
cg13080734,1404,,,,1769
cg25174728,1407,,,,1770
cg12961555,1409,,,,1771
cg17857781,1410,,,,1772
cg13008629,1412,,,,1773
cg19535649,1415,,,,1774
cg09798673,1421,,,,1775
cg06138214,1427,,,,1776
cg07042467,1429,,,,1777
cg15890206,1434,,,,1778
cg26691449,1435,,,,1779
cg13426399,1438,,,,1780
cg25767629,1441,,,,1781
cg04385484,1442,,,,1782
cg05226776,1444,,,,1783
cg22978831,1452,,,,1784
cg19945303,1453,,,,1785
cg09139353,1459,,,,1786
cg04978360,1461,,,,1787
cg17249177,1462,,,,1788
cg25426584,1463,,,,1789
cg17777493,1465,,,,1790
cg08006697,1467,,,,1791
cg17252077,1473,,,,1792
cg01761763,1476,,,,1793
cg11149240,1479,,,,1794
cg11654794,1480,,,,1795
cg21248347,1488,,,,1796
cg16270431,1489,,,,1797
cg04420599,1492,,,,1798
cg27111704,1493,,,,1799
cg26056693,1495,,,,1800
cg00425944,1497,,,,1801
cg03622617,1500,,,,1802
cg12953771,1501,,,,1803
cg06433660,1503,,,,1804
cg11226932,1504,,,,1805
cg08329499,1505,,,,1806
cg13258348,1507,,,,1807
cg09379737,1516,,,,1808
cg14524725,1523,,,,1809
cg23008112,1524,,,,1810
cg04492836,1525,,,,1811
cg00919468,1526,,,,1812
cg03013237,1527,,,,1813
cg16068823,1528,,,,1814
cg24044616,1533,,,,1815
cg02520613,1536,,,,1816
cg24555000,1537,,,,1817
cg07165454,1538,,,,1818
cg16034795,1539,,,,1819
cg17757115,1540,,,,1820
cg15026343,1541,,,,1821
cg18837576,1543,,,,1822
cg12704718,1544,,,,1823
cg19655864,1545,,,,1824
cg13658902,1546,,,,1825
cg04919223,1547,,,,1826
cg13588301,1548,,,,1827
cg24143068,1549,,,,1828
cg13211609,1555,,,,1829
cg04209787,1557,,,,1830
cg24502588,1561,,,,1831
cg09160156,1568,,,,1832
cg05772329,1570,,,,1833
cg05587801,1571,,,,1834
cg13055338,1577,,,,1835
cg05301965,1581,,,,1836
cg13973666,1584,,,,1837
cg16113721,1586,,,,1838
cg11546179,1587,,,,1839
cg21843128,1590,,,,1840
cg19038894,1591,,,,1841
cg03513942,1593,,,,1842
cg09607589,1595,,,,1843
cg26693584,1597,,,,1844
cg10656654,1598,,,,1845
cg07976263,1600,,,,1846
cg06704432,1601,,,,1847
cg09809545,1602,,,,1848
cg16387865,1603,,,,1849
cg15618495,1604,,,,1850
cg19690193,1607,,,,1851
cg20844060,1608,,,,1852
cg08884980,1610,,,,1853
cg08941871,1620,,,,1854
cg02604315,1625,,,,1855
cg26402811,1633,,,,1856
cg16274802,1634,,,,1857
cg02935134,1637,,,,1858
cg22825527,1640,,,,1859
cg05306860,1642,,,,1860
cg10873486,1648,,,,1861
cg07477401,1655,,,,1862
cg16043820,1660,,,,1863
cg13828437,1661,,,,1864
cg26403285,1666,,,,1865
cg08596655,1667,,,,1866
cg26498546,1668,,,,1867
cg15953070,1669,,,,1868
cg10653060,1671,,,,1869
cg06453056,1675,,,,1870
cg15891582,1678,,,,1871
cg01221645,1679,,,,1872
cg09127493,1680,,,,1873
cg13368941,1681,,,,1874
cg00301531,1683,,,,1875
cg08663613,1684,,,,1876
cg14279493,1685,,,,1877
cg12598894,1693,,,,1878
cg01045969,1699,,,,1879
cg13295244,1702,,,,1880
cg05214124,1703,,,,1881
cg15119961,1709,,,,1882
cg02036521,1713,,,,1883
cg02904247,1720,,,,1884
cg05898193,1721,,,,1885
cg08900913,1722,,,,1886
cg04127823,1723,,,,1887
cg24725889,1725,,,,1888
cg04806653,1728,,,,1889
cg23423419,1729,,,,1890
cg10258940,1730,,,,1891
cg23672990,1731,,,,1892
cg03516016,1732,,,,1893
cg03318900,1737,,,,1894
cg24903540,1739,,,,1895
cg23123359,1740,,,,1896
cg18695619,1742,,,,1897
cg02427109,1744,,,,1898
cg06088571,1761,,,,1899
cg23022034,1763,,,,1900
cg22391421,1772,,,,1901
cg19338567,1776,,,,1902
cg27026994,1777,,,,1903
cg20993581,1780,,,,1904
cg25146369,1782,,,,1905
cg07430505,1784,,,,1906
cg14962296,1788,,,,1907
cg25945293,1789,,,,1908
cg00677360,1791,,,,1909
cg20552635,1803,,,,1910
cg06891627,1805,,,,1911
cg20491470,1806,,,,1912
cg21534206,1810,,,,1913
cg10207219,1812,,,,1914
cg01937065,1814,,,,1915
cg02043676,1820,,,,1916
cg09122838,1823,,,,1917
cg00686803,1828,,,,1918
cg06481825,1829,,,,1919
cg16550154,1830,,,,1920
cg08533092,1833,,,,1921
cg14171621,1835,,,,1922
cg11112223,1839,,,,1923
cg03071580,1840,,,,1924
cg06828077,1842,,,,1925
cg16007231,1844,,,,1926
cg08490751,1845,,,,1927
cg15097480,1851,,,,1928
cg03297418,1853,,,,1929
cg24589102,1858,,,,1930
cg15665304,1861,,,,1931
cg16373938,1865,,,,1932
cg14276366,1867,,,,1933
cg02297152,1869,,,,1934
cg04439006,1871,,,,1935
cg11227068,1872,,,,1936
cg09185295,1875,,,,1937
cg21969990,1877,,,,1938
cg15651445,1883,,,,1939
cg06198928,1884,,,,1940
cg14272219,1887,,,,1941
cg25621215,1888,,,,1942
cg10679261,1889,,,,1943
cg07400029,1893,,,,1944
cg27408649,1894,,,,1945
cg27562777,1896,,,,1946
cg11784819,1898,,,,1947
cg01894844,1899,,,,1948
cg12628375,1902,,,,1949
cg06060560,1903,,,,1950
cg05630996,1904,,,,1951
cg02976561,1907,,,,1952
cg24796010,1908,,,,1953
cg05156458,1910,,,,1954
cg19464140,1911,,,,1955
cg20997165,1914,,,,1956
cg14998184,1915,,,,1957
cg10801073,1917,,,,1958
cg15271387,1918,,,,1959
cg05829976,1919,,,,1960
cg15720617,1922,,,,1961
cg17120782,1923,,,,1962
cg12080266,1924,,,,1963
cg12449246,1925,,,,1964
cg01787644,1927,,,,1965
cg26030741,1928,,,,1966
cg17873912,1933,,,,1967
cg12550172,1934,,,,1968
cg11988872,1936,,,,1969
cg16253235,1937,,,,1970
cg26999561,1943,,,,1971
cg19042767,1945,,,,1972
cg07462845,1946,,,,1973
cg04904300,1949,,,,1974
cg24679936,1950,,,,1975
cg01874880,1951,,,,1976
cg19855378,1953,,,,1977
cg17150749,1954,,,,1978
cg21927508,1958,,,,1979
cg26625146,1959,,,,1980
cg05909081,1960,,,,1981
cg02588499,1962,,,,1982
cg08673490,1964,,,,1983
cg05061590,1967,,,,1984
cg24879530,1968,,,,1985
cg17692087,1969,,,,1986
cg09642847,1970,,,,1987
cg02188667,1977,,,,1988
cg18650027,1981,,,,1989
cg21428324,1985,,,,1990
cg21147238,1986,,,,1991
cg23599455,1987,,,,1992
cg26398489,1988,,,,1993
cg16101171,1989,,,,1994
cg20666940,1990,,,,1995
cg03203801,1991,,,,1996
cg23705082,1992,,,,1997
cg07570887,1994,,,,1998
cg02440512,1996,,,,1999
